Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
The Other Man	drama, mystery, thriller	2008	Richard Eyre	5.4	88	http://www.imdb.com/title/tt0974613/
Tideland	drama	2005	Terry Gilliam	6.5	120	http://www.imdb.com/title/tt0410764/
Beowulf & Grendel	action, adventure, drama, fantasy	2005	Sturla Gunnarsson	5.9	103	http://www.imdb.com/title/tt0402057/
Loving Annabelle	drama, romance	2006	Katherine Brooks	6.7	76	http://www.imdb.com/title/tt0323120/
Hell Ride	action, adventure, drama, thriller	2008	Larry Bishop	5	84	http://www.imdb.com/title/tt0411475/
The Lucky Ones	comedy, drama, war	2008	Neil Burger	7	115	http://www.imdb.com/title/tt0981072/
Battle in Seattle	action, drama	2007	Stuart Townsend	6.7	99	http://www.imdb.com/title/tt0850253/
Millions	comedy, crime, drama, family, fantasy	2004	Danny Boyle	7	98	http://www.imdb.com/title/tt0366777/
Romulus, My Father	biography, drama	2007	Richard Roxburgh	6.5	104	http://www.imdb.com/title/tt0462023/
Hitler: The Rise of Evil	biography, drama, history, war	2003	Christian Duguay	7.2	130	http://www.imdb.com/title/tt0346293/
Lost and Delirious	drama, romance	2001	Léa Pool	6.8	103	http://www.imdb.com/title/tt0245238/
In America	drama	2002	Jim Sheridan	7.7	105	http://www.imdb.com/title/tt0298845/
The Great Gatsby	drama, romance	2000	Robert Markowitz	5.6	90	http://www.imdb.com/title/tt0210719/
The Straight Story	biography, drama	1999	David Lynch	8	112	http://www.imdb.com/title/tt0166896/
May	drama, horror, thriller	2002	Lucky McKee	6.7	93	http://www.imdb.com/title/tt0303361/
Enigma	drama, mystery, romance, thriller, war	2001	Michael Apted	6.3	119	http://www.imdb.com/title/tt0157583/
Buffalo '66	comedy, crime, drama, romance	1998	Vincent Gallo	7.3	110	http://www.imdb.com/title/tt0118789/
Smoke Signals	comedy, drama	1998	Chris Eyre	6.9	89	http://www.imdb.com/title/tt0120321/
Celebrity	comedy, drama	1998	Woody Allen	6.2	113	http://www.imdb.com/title/tt0120533/
The Boxer	drama, sport	1997	Jim Sheridan	7	113	http://www.imdb.com/title/tt0118760/
The Commitments	comedy, drama, music	1991	Alan Parker	7.4	118	http://www.imdb.com/title/tt0101605/
Enchanted April	drama	1991	Mike Newell	7.1	95	http://www.imdb.com/title/tt0101811/
Swing Kids	drama, music	1993	Thomas Carter	6.4	112	http://www.imdb.com/title/tt0108265/
Damage	drama, romance	1992	Louis Malle	6.7	111	http://www.imdb.com/title/tt0104237/
Strictly Ballroom	comedy, drama, romance	1992	Baz Luhrmann	7	94	http://www.imdb.com/title/tt0105488/
Sid and Nancy	biography, drama, music	1986	Alex Cox	7	112	http://www.imdb.com/title/tt0091954/
After Hours	comedy, drama, thriller	1985	Martin Scorsese	7.6	97	http://www.imdb.com/title/tt0088680/
Henry: Portrait of a Serial Killer	biography, crime, drama, horror, thriller	1986	John McNaughton	7.1	83	http://www.imdb.com/title/tt0099763/
The Adventures of Baron Munchausen	action, adventure, comedy, drama, fantasy, sci_fi	1988	Terry Gilliam	7	126	http://www.imdb.com/title/tt0096764/
The King of Comedy	comedy, drama	1982	Martin Scorsese	7.7	109	http://www.imdb.com/title/tt0085794/
Heaven's Gate	drama, history, romance, western	1980	Michael Cimino	6.6	219	http://www.imdb.com/title/tt0080855/
Altered States	drama, fantasy, horror, sci_fi, thriller	1980	Ken Russell	6.8	102	http://www.imdb.com/title/tt0080360/
Altered States	drama, fantasy, horror, sci_fi, thriller	1980	Ken Russell	6.8	102	http://www.imdb.com/title/tt0080360/
The Inglorious Bastards	action, adventure, comedy, drama, war	1978	Enzo G. Castellari	6.5	99	http://www.imdb.com/title/tt0076584/
The Message	adventure, biography, drama, history	1977	Moustapha Akkad	8	177	http://www.imdb.com/title/tt0074896/
Tag	drama, horror, thriller	2014	Sam Walker			http://www.imdb.com/title/tt2641256/
A Boy and His Dog	comedy, drama, sci_fi, thriller	1975	L.Q. Jones	6.5	91	http://www.imdb.com/title/tt0072730/
The Man Who Fell to Earth	sci_fi, drama	1976	Nicolas Roeg	6.7	139	http://www.imdb.com/title/tt0074851/
Reds	biography, drama, history, romance	1981	Warren Beatty	7.3	195	http://www.imdb.com/title/tt0082979/
Watership Down	animation, adventure, drama, fantasy	1978	Martin Rosen	7.6	101	http://www.imdb.com/title/tt0078480/
1941	action, comedy, drama, romance, war	1979	Steven Spielberg	5.7	118	http://www.imdb.com/title/tt0078723/
Purple Rain	drama, music, musical, romance	1984	Albert Magnoli	5.9	111	http://www.imdb.com/title/tt0087957/
The Accused	crime, drama	1988	Jonathan Kaplan	7	111	http://www.imdb.com/title/tt0094608/
Frantic	crime, drama, mystery, thriller	1988	Roman Polanski	6.8	120	http://www.imdb.com/title/tt0095174/
Harlem Nights	comedy, crime, drama, romance	1989	Eddie Murphy	5.5	116	http://www.imdb.com/title/tt0097481/
Sniper	action, drama, thriller	1993	Luis Llosa	5.9	98	http://www.imdb.com/title/tt0108171/
Wolf	drama, horror, romance, thriller	1994	Mike Nichols	6.1	125	http://www.imdb.com/title/tt0111742/
Murder in the First	drama, thriller	1995	Marc Rocco	7.1	122	http://www.imdb.com/title/tt0113870/
Evita	biography, drama, history, musical, thriller	1996	Alan Parker	6.1	135	http://www.imdb.com/title/tt0116250/
The End of the Affair	drama, romance	1999	Neil Jordan	7	102	http://www.imdb.com/title/tt0172396/
Keeping the Faith	comedy, drama, romance	2000	Edward Norton	6.4	128	http://www.imdb.com/title/tt0171433/
The Tigger Movie	animation, comedy, drama, family	2000	Jun Falkenstein	6.1	77	http://www.imdb.com/title/tt0220099/
Hard Ball	drama, sport	2001	Brian Robbins	6.1	106	http://www.imdb.com/title/tt0180734/
Feast of Love	comedy, drama, romance	2007	Robert Benton	6.6	101	http://www.imdb.com/title/tt0800027/
Imagine That	comedy, drama, family, fantasy	2009	Karey Kirkpatrick	5.4	107	http://www.imdb.com/title/tt0780567/
Keep the Lights On	drama	2012	Ira Sachs	5.9	101	http://www.imdb.com/title/tt2011953/
The Final	drama, horror, thriller	2010	Joey Stewart	5.4	93	http://www.imdb.com/title/tt1390535/
Father of Invention	comedy, drama	2010	Trent Cooper	5.7	93	http://www.imdb.com/title/tt1381505/
Creation	drama, biography	2009	Jon Amiel	6.6	108	http://www.imdb.com/title/tt0974014/
Beyond a Reasonable Doubt	crime, drama, mystery, thriller	2009	Peter Hyams	5.7	106	http://www.imdb.com/title/tt1183251/
Persuasion	drama, romance	2007	Adrian Shergold	7.4	120	http://www.imdb.com/title/tt0844330/
Fast Food Nation	comedy, drama, romance	2006	Richard Linklater	6.3	116	http://www.imdb.com/title/tt0460792/
The Lazarus Project	drama, mystery, thriller	2008	John Patrick Glenn	6	100	http://www.imdb.com/title/tt0464041/
2 Days in Paris	comedy, drama, romance	2007	Julie Delpy	6.8	96	http://www.imdb.com/title/tt0841044/
Head in the Clouds	drama, romance, war	2004	John Duigan	6.3	132	http://www.imdb.com/title/tt0338097/
Kidulthood	drama	2006	Menhaj Huda	6.5	89	http://www.imdb.com/title/tt0435680/
It's All Gone Pete Tong	comedy, drama, music	2004	Michael Dowse	7.2	90	http://www.imdb.com/title/tt0388139/
Descent	drama, thriller	2007	Talia Lugacy	4.6	104	http://www.imdb.com/title/tt0463027/
Outsourced	comedy, drama, romance	2006	John Jeffcoat	7	103	http://www.imdb.com/title/tt0425326/
The Three Burials of Melquiades Estrada	adventure, crime, drama, mystery, western	2005	Tommy Lee Jones	7.5	121	http://www.imdb.com/title/tt0419294/
The Ballad of Jack and Rose	drama	2005	Rebecca Miller	6.7	112	http://www.imdb.com/title/tt0357110/
Fifty Dead Men Walking	drama, thriller	2008	Kari Skogland	6.8	117	http://www.imdb.com/title/tt1097643/
Flawless	crime, drama, thriller	2007	Michael Radford	6.7	108	http://www.imdb.com/title/tt0780516/
The History Boys	comedy, drama	2006	Nicholas Hytner	6.7	109	http://www.imdb.com/title/tt0464049/
Titus	drama, history, thriller	1999	Julie Taymor	7.1	162	http://www.imdb.com/title/tt0120866/
Arizona Dream	comedy, drama, fantasy, romance	1992	Emir Kusturica	7.2	142	http://www.imdb.com/title/tt0106307/
Drugstore Cowboy	crime, drama	1989	Gus Van Sant Jr.	7.3	102	http://www.imdb.com/title/tt0097240/
The House of the Spirits	drama, romance	1993	Bille August	6.6	140	http://www.imdb.com/title/tt0107151/
The Power of One	drama	1992	John G. Avildsen	6.8	127	http://www.imdb.com/title/tt0105159/
The Postman Always Rings Twice	crime, drama, thriller, romance	1981	Bob Rafelson	6.5	122	http://www.imdb.com/title/tt0082934/
Gotti: In the Shadow of My Father	biography, crime, drama	2014	Joe Johnston			http://www.imdb.com/title/tt1801552/
The Long Goodbye	crime, drama, thriller, mystery	1973	Robert Altman	7.6	112	http://www.imdb.com/title/tt0070334/
Play Misty for Me	crime, drama, romance, thriller	1971	Clint Eastwood	7	102	http://www.imdb.com/title/tt0067588/
Fists of Fury	action, crime, drama, thriller	1971	Wei Lo	6.9	100	http://www.imdb.com/title/tt0067824/
Tora! Tora! Tora!	action, adventure, drama, history, war	1970	Richard Fleischer, Kinji Fukasaku	7.4	144	http://www.imdb.com/title/tt0066473/
Death Wish	crime, drama, thriller	1974	Michael Winner	7	93	http://www.imdb.com/title/tt0071402/
Amarcord	comedy, drama	1973	Federico Fellini	7.8	123	http://www.imdb.com/title/tt0071129/
Cat People	drama, fantasy, horror, romance, thriller	1982	Paul Schrader	5.9	118	http://www.imdb.com/title/tt0083722/
Staying Alive	drama, music	1983	Sylvester Stallone	4.1	93	http://www.imdb.com/title/tt0086361/
Starman	adventure, drama, romance, sci_fi	1984	John Carpenter	6.9	115	http://www.imdb.com/title/tt0088172/
Silver Bullet	adventure, drama, horror, mystery, thriller	1985	Daniel Attias	6.1	95	http://www.imdb.com/title/tt0090021/
Above the Law	action, crime, drama, thriller	1988	Andrew Davis	5.7	99	http://www.imdb.com/title/tt0094602/
Casualties of War	drama, history, war	1989	Brian DePalma	7	113	http://www.imdb.com/title/tt0097027/
Toy Soldiers	action, drama, thriller	1991	Daniel Petrie Jr.	6.2	111	http://www.imdb.com/title/tt0103112/
Double Impact	action, crime, drama, thriller	1991	Sheldon Lettich	5.1	110	http://www.imdb.com/title/tt0101764/
Body of Evidence	drama, romance, thriller	1993	Uli Edel	4.1	99	http://www.imdb.com/title/tt0106453/
Nell	drama	1994	Michael Apted	6.3	112	http://www.imdb.com/title/tt0110638/
North	adventure, comedy, drama, family, fantasy	1994	Rob Reiner	4.2	87	http://www.imdb.com/title/tt0110687/
Just Cause	crime, drama, mystery, thriller	1995	Arne Glimcher	6.2	102	http://www.imdb.com/title/tt0113501/
Circle of Friends	drama, romance	1995	Pat O'Connor	6.4	103	http://www.imdb.com/title/tt0112679/
Dead Presidents	crime, drama, thriller, war	1995	The Hughes Brothers, The Hughes Brothers	6.7	119	http://www.imdb.com/title/tt0112819/
Michael Collins	biography, drama, thriller, war	1996	Neil Jordan	7	133	http://www.imdb.com/title/tt0117039/
Set It Off	action, crime, drama, thriller	1996	F. Gary Gray	6.3	123	http://www.imdb.com/title/tt0117603/
Eve's Bayou	drama	1997	Kasi Lemmons	7	109	http://www.imdb.com/title/tt0119080/
Picture Perfect	comedy, drama, romance	1997	Glenn Gordon Caron	5.3	105	http://www.imdb.com/title/tt0119896/
Apt Pupil	drama, thriller	1998	Bryan Singer	6.6	111	http://www.imdb.com/title/tt0118636/
A Civil Action	drama	1998	Steven Zaillian	6.4	115	http://www.imdb.com/title/tt0120633/
Jack Frost	comedy, drama, family, fantasy	1998	Troy Miller	4.9	101	http://www.imdb.com/title/tt0141109/
Anna and the King	comedy, drama, history, romance	1999	Andy Tennant	6.5	148	http://www.imdb.com/title/tt0166485/
In Dreams	drama, fantasy, thriller	1999	Neil Jordan	5.3	100	http://www.imdb.com/title/tt0120710/
Whatever It Takes	comedy, drama, romance	2000	David Raynr	5.2	94	http://www.imdb.com/title/tt0202402/
All the Pretty Horses	drama, romance, western	2000	Billy Bob Thornton	5.7	116	http://www.imdb.com/title/tt0149624/
Captain Corelli's Mandolin	drama, music, romance, war	2001	John Madden	5.7	131	http://www.imdb.com/title/tt0238112/
The Pledge	drama, crime, mystery, thriller	2001	Sean Penn	6.8	124	http://www.imdb.com/title/tt0237572/
Possession	romance, drama, mystery	2002	Neil LaBute	6.3	102	http://www.imdb.com/title/tt0256276/
Racing Stripes	adventure, comedy, drama, family, sport	2005	Frederik Du Chau	5.1	102	http://www.imdb.com/title/tt0376105/
Flicka	adventure, drama, family	2006	Michael Mayer	5.8	95	http://www.imdb.com/title/tt0434215/
Are We Done Yet?	comedy, drama, family	2007	Steve Carr	3.6	92	http://www.imdb.com/title/tt0422774/
Blood and Chocolate	drama, fantasy, horror, romance	2007	Katja von Garnier	5.2	98	http://www.imdb.com/title/tt0397044/
Daddy's Little Girls	drama, romance	2007	Tyler Perry	4.5	100	http://www.imdb.com/title/tt0778661/
Martian Child	comedy, drama, family	2007	Menno Meyjes	6.7	106	http://www.imdb.com/title/tt0415965/
Things We Lost in the Fire	drama	2007	Susanne Bier	7.1	118	http://www.imdb.com/title/tt0469623/
College Road Trip	adventure, comedy, drama, family	2008	Roger Kumble	3.9	83	http://www.imdb.com/title/tt0997047/
Swing Vote	comedy, drama	2008	Joshua Michael Stern	6	120	http://www.imdb.com/title/tt1027862/
Almost Christmas	comedy, drama	2013	Phil Morrison	4.4	107	http://www.imdb.com/title/tt1462901/
Darling Companion	drama	2012	Lawrence Kasdan	4.8	103	http://www.imdb.com/title/tt1730687/
Inhale	drama, thriller	2010	Baltasar Kormákur	6.4	83	http://www.imdb.com/title/tt1196340/
Meek's Cutoff	drama, western	2010	Kelly Reichardt	6.5	104	http://www.imdb.com/title/tt1518812/
Triple Dog	drama, thriller	2010	Pascal Franchot	5.5	95	http://www.imdb.com/title/tt1232838/
Bloomington	drama	2010	Fernanda Cardoso	5.8	83	http://www.imdb.com/title/tt1409004/
The Limits of Control	crime, drama, mystery, thriller	2009	Jim Jarmusch	6.1	116	http://www.imdb.com/title/tt1135092/
Triage	drama, mystery, war	2009	Danis Tanovic	6.4	99	http://www.imdb.com/title/tt1217070/
Elsewhere	crime, drama, thriller	2009	Nathan Hope	5.4	106	http://www.imdb.com/title/tt0874271/
Tenderness	crime, drama, thriller	2009	John Polson	5.5	101	http://www.imdb.com/title/tt0494864/
Falling Up	comedy, drama, romance	2009	David M. Rosenthal	5.5		http://www.imdb.com/title/tt1084955/
Mammoth	drama	2009	Lukas Moodysson	6.8	125	http://www.imdb.com/title/tt1038043/
Shrink	drama	2009	Jonas Pate	6.6	104	http://www.imdb.com/title/tt1247692/
Starter for 10	comedy, drama, romance	2006	Tom Vaughan	6.7	92	http://www.imdb.com/title/tt0477095/
Mesrine: Public Enemy #1	action, biography, crime, drama, thriller	2008	Jean-François Richet	7.4	133	http://www.imdb.com/title/tt0411272/
Me and You and Everyone We Know	comedy, drama	2005	Miranda July	7.3	91	http://www.imdb.com/title/tt0415978/
Son of Rambow	action, adventure, comedy, drama, family	2007	Garth Jennings	7	96	http://www.imdb.com/title/tt0845046/
Where the Truth Lies	crime, drama, mystery, thriller	2005	Atom Egoyan	6.6	107	http://www.imdb.com/title/tt0373450/
Franklyn	drama, fantasy, sci_fi, thriller	2008	Gerald McMorrow	6	98	http://www.imdb.com/title/tt0893402/
Edison	crime, drama, thriller	2005	David J. Burke	5.2	99	http://www.imdb.com/title/tt0389957/
Survival Island	adventure, drama, horror, thriller	2005	Stewart Raffill	4.8	95	http://www.imdb.com/title/tt0377309/
While She Was Out	crime, drama, thriller	2008	Susan Montford	4.8	88	http://www.imdb.com/title/tt0887971/
Afterschool	drama, mystery	2008	Antonio Campos	6.1	107	http://www.imdb.com/title/tt1224366/
Garden Party	drama	2008	Jason Freeland	5.7	88	http://www.imdb.com/title/tt0828393/
Frozen River	crime, drama	2008	Courtney Hunt	7.2	97	http://www.imdb.com/title/tt0978759/
Sex and Death 101	comedy, drama, romance	2007	Daniel Waters	6	100	http://www.imdb.com/title/tt0497972/
Human Trafficking	crime, drama, mystery, thriller	2005	Christian Duguay	7.5	176	http://www.imdb.com/title/tt0461872/
Junebug	comedy, drama	2005	Phil Morrison	7	106	http://www.imdb.com/title/tt0418773/
Rocket Science	comedy, drama	2007	Jeffrey Blitz	6.6	101	http://www.imdb.com/title/tt0477078/
Seraphim Falls	action, drama, thriller, war, western	2006	David Von Ancken	6.7	115	http://www.imdb.com/title/tt0479537/
House of D	comedy, drama	2004	David Duchovny	6.7	97	http://www.imdb.com/title/tt0372334/
Fallen	action, adventure, drama, fantasy, sci_fi	2006	Mikael Salomon	6.6	81	http://www.imdb.com/title/tt0775362/
Shadow of the Vampire	drama, horror	2000	E. Elias Merhige	6.8	92	http://www.imdb.com/title/tt0189998/
Camp	comedy, musical, drama	2003	Todd Graff	6.2	114	http://www.imdb.com/title/tt0342167/
The United States of Leland	crime, drama, romance	2003	Matthew Ryan Hoge	7.1	108	http://www.imdb.com/title/tt0301976/
Ride with the Devil	drama, romance, war, western	1999	Ang Lee	6.6	138	http://www.imdb.com/title/tt0134154/
Party Monster	biography, crime, drama, thriller	2003	Fenton Bailey, Randy Barbato	5.9	98	http://www.imdb.com/title/tt0320244/
Paid in Full	drama, action, crime	2002	Charles Stone III	6.6	97	http://www.imdb.com/title/tt0259484/
Pollock	biography, drama	2000	Ed Harris	7	122	http://www.imdb.com/title/tt0183659/
Tigerland	drama, war	2000	Joel Schumacher	7	101	http://www.imdb.com/title/tt0170691/
The Shape of Things	comedy, drama, romance	2003	Neil LaBute	6.7	96	http://www.imdb.com/title/tt0308878/
Hard Eight	crime, drama	1996	Paul Thomas Anderson	7.2	102	http://www.imdb.com/title/tt0119256/
Manny & Lo	comedy, drama	1996	Lisa Krueger	6.8	88	http://www.imdb.com/title/tt0116985/
High Art	drama, romance	1998	Lisa Cholodenko	6.5	101	http://www.imdb.com/title/tt0139362/
Spanking the Monkey	comedy, drama	1994	David O. Russell	6.3	100	http://www.imdb.com/title/tt0111252/
Persuasion	romance, drama	1995	Roger Michell	7.5	107	http://www.imdb.com/title/tt0114117/
The Player	comedy, crime, drama, mystery, romance, thriller	1992	Robert Altman	7.7	124	http://www.imdb.com/title/tt0105151/
Lorenzo's Oil	drama	1992	George Miller	7	129	http://www.imdb.com/title/tt0104756/
Too Young to Die?	drama, crime	1990	Robert Markowitz	5.8	92	http://www.imdb.com/title/tt0100797/
Henry V	action, biography, drama, history, romance, war	1989	Kenneth Branagh	7.7	137	http://www.imdb.com/title/tt0097499/
Orlando	drama, fantasy, romance	1992	Sally Potter	6.9	94	http://www.imdb.com/title/tt0107756/
Near Dark	drama, horror, thriller	1987	Kathryn Bigelow	7	94	http://www.imdb.com/title/tt0093605/
Two Moon Junction	drama, romance	1988	Zalman King	4.3	104	http://www.imdb.com/title/tt0096324/
Coal Miner's Daughter	biography, drama, music	1980	Michael Apted	7.3	125	http://www.imdb.com/title/tt0080549/
Tender Mercies	drama, music	1983	Bruce Beresford	7.3	100	http://www.imdb.com/title/tt0086423/
Sparkle	drama, music	1976	Sam O'Steen	6.7	98	http://www.imdb.com/title/tt0075249/
The Game of Death	action, crime, drama, thriller	1978	Robert Clouse	5.8	85	http://www.imdb.com/title/tt0077594/
Sybil	biography, drama	1976	Daniel Petrie	7.7	198	http://www.imdb.com/title/tt0075296/
Everest	drama	2014	Doug Liman			http://www.imdb.com/title/tt2420740/
Airport	drama, thriller	1970	George Seaton	6.5	137	http://www.imdb.com/title/tt0065377/
Murder on the Orient Express	drama, mystery	1974	Sidney Lumet	7.3	128	http://www.imdb.com/title/tt0071877/
A Woman Under the Influence	drama, romance	1974	John Cassavetes	7.9	155	http://www.imdb.com/title/tt0072417/
Anita: Swedish Nymphet	drama	1973	Torgny Wickman	5.2	95	http://www.imdb.com/title/tt0069718/
Cross of Iron	action, drama, war	1977	Sam Peckinpah	7.5	132	http://www.imdb.com/title/tt0074695/
Aguirre: The Wrath of God	adventure, drama, history	1972	Werner Herzog	8	93	http://www.imdb.com/title/tt0068182/
The Boys from Brazil	drama, sci_fi, thriller	1978	Franklin J. Schaffner	7	125	http://www.imdb.com/title/tt0077269/
All That Jazz	drama, fantasy, music, musical	1979	Bob Fosse	7.6	123	http://www.imdb.com/title/tt0078754/
The Verdict	drama	1982	Sidney Lumet	7.7	129	http://www.imdb.com/title/tt0084855/
All the Right Moves	drama, romance, sport	1983	Michael Chapman	5.7	91	http://www.imdb.com/title/tt0085154/
Class	comedy, drama, romance	1983	Lewis John Carlino	5.7	98	http://www.imdb.com/title/tt0085346/
Streets of Fire	action, crime, drama, music, romance, thriller	1984	Walter Hill	6.5	93	http://www.imdb.com/title/tt0088194/
Crossroads	drama, music, mystery, romance	1986	Walter Hill	6.7	99	http://www.imdb.com/title/tt0090888/
Hamburger Hill	drama, war, action	1987	John Irvin	6.6	110	http://www.imdb.com/title/tt0093137/
Dead Ringers	drama, thriller	1988	David Cronenberg	7.3	116	http://www.imdb.com/title/tt0094964/
Pump Up the Volume	drama, music	1990	Allan Moyle	6.9	102	http://www.imdb.com/title/tt0100436/
The Rookie	action, comedy, crime, drama, thriller	1990	Clint Eastwood	5.7	120	http://www.imdb.com/title/tt0100514/
White Fang	adventure, drama	1991	Randal Kleiser	6.5	107	http://www.imdb.com/title/tt0103247/
Wild Hearts Can't Be Broken	drama, family, romance	1991	Steve Miner	6.8	88	http://www.imdb.com/title/tt0103262/
Jungle Fever	drama, romance	1991	Spike Lee	6.4	132	http://www.imdb.com/title/tt0102175/
1492: Conquest of Paradise	adventure, biography, drama, history	1992	Ridley Scott	6.3	154	http://www.imdb.com/title/tt0103594/
Hellraiser III: Hell on Earth	action, comedy, drama, horror, war	1992	Anthony Hickox	5.2	93	http://www.imdb.com/title/tt0104409/
Medicine Man	adventure, drama, romance	1992	John McTiernan	5.8	106	http://www.imdb.com/title/tt0104839/
School Ties	drama	1992	Robert Mandel	6.7	106	http://www.imdb.com/title/tt0105327/
The Vanishing	drama, mystery, thriller	1993	George Sluizer	6.1	109	http://www.imdb.com/title/tt0108473/
The Joy Luck Club	drama	1993	Wayne Wang	7.2	139	http://www.imdb.com/title/tt0107282/
Son in Law	comedy, drama, romance	1993	Steve Rash	5.2	95	http://www.imdb.com/title/tt0108186/
Miracle on 34th Street	drama, family, fantasy	1994	Les Mayfield	6.1	114	http://www.imdb.com/title/tt0110527/
Boys on the Side	comedy, drama	1995	Herbert Ross	6	115	http://www.imdb.com/title/tt0112571/
The Baby-Sitters Club	comedy, drama, family	1995	Melanie Mayron	5.2	94	http://www.imdb.com/title/tt0112435/
Nixon	biography, drama	1995	Oliver Stone	7	192	http://www.imdb.com/title/tt0113987/
The Scarlet Letter	drama, romance	1995	Roland Joffé	4.8	135	http://www.imdb.com/title/tt0114345/
Eye for an Eye	crime, drama, thriller	1996	John Schlesinger	5.8	101	http://www.imdb.com/title/tt0116260/
Fly Away Home	adventure, drama, family	1996	Carroll Ballard	6.7	107	http://www.imdb.com/title/tt0116329/
Mulholland Falls	crime, drama, mystery, thriller	1996	Lee Tamahori	6.1	107	http://www.imdb.com/title/tt0117107/
Murder at 1600	action, crime, drama, mystery, thriller	1997	Dwight Little	5.9	107	http://www.imdb.com/title/tt0119731/
One Eight Seven	drama, thriller	1997	Kevin Reynolds	6.5	119	http://www.imdb.com/title/tt0118531/
Belly	crime, drama	1998	Hype Williams	4.9	96	http://www.imdb.com/title/tt0158493/
Mystery, Alaska	comedy, drama, sport	1999	Jay Roach	6.5	119	http://www.imdb.com/title/tt0134618/
The Wood	comedy, drama, romance	1999	Rick Famuyiwa	6.3	106	http://www.imdb.com/title/tt0161100/
Down to You	romance, comedy, drama	2000	Kris Isacsson	4.6	91	http://www.imdb.com/title/tt0186975/
Reindeer Games	action, crime, drama, thriller	2000	John Frankenheimer	5.6	104	http://www.imdb.com/title/tt0184858/
Summer Catch	comedy, drama, romance, sport	2001	Mike Tollin	4.7	108	http://www.imdb.com/title/tt0234829/
Biker Boyz	action, drama, crime	2003	Reggie Rock Bythewood	4.2	110	http://www.imdb.com/title/tt0326769/
Gods and Generals	drama, history, war	2003	Ronald F. Maxwell	6.1	219	http://www.imdb.com/title/tt0279111/
Love Don't Cost a Thing	comedy, romance, drama	2003	Troy Beyer	4.6	100	http://www.imdb.com/title/tt0337592/
Calendar Girls	comedy, drama	2003	Nigel Cole	6.8	108	http://www.imdb.com/title/tt0337909/
Open Water	drama, thriller	2003	Chris Kentis	5.8	79	http://www.imdb.com/title/tt0374102/
Boogeyman	drama, horror, mystery, thriller	2005	Stephen Kay	4	89	http://www.imdb.com/title/tt0357507/
The Matador	comedy, crime, drama, thriller	2005	Richard Shepard	6.8	96	http://www.imdb.com/title/tt0365485/
The Ice Harvest	comedy, crime, drama, thriller	2005	Harold Ramis	6.2	92	http://www.imdb.com/title/tt0400525/
Roll Bounce	comedy, drama, music, romance	2005	Malcolm D. Lee	5.3	112	http://www.imdb.com/title/tt0403455/
Supercross	action, drama, romance, sport	2005	Steve Boyum	3.3	80	http://www.imdb.com/title/tt0403016/
Freedomland	crime, drama, mystery, thriller	2006	Joe Roth	5	113	http://www.imdb.com/title/tt0349467/
Last Holiday	adventure, comedy, drama	2006	Wayne Wang	6.1	112	http://www.imdb.com/title/tt0408985/
One Night with the King	drama	2006	Michael O. Sajbel	6	123	http://www.imdb.com/title/tt0430431/
Resurrecting the Champ	drama, sport	2007	Rod Lurie	6.7	112	http://www.imdb.com/title/tt0416185/
This Christmas	comedy, drama, romance	2007	Preston A. Whitmore II	5.7	117	http://www.imdb.com/title/tt0937375/
Bandslam	comedy, drama, family, music, romance	2009	Todd Graff	6.3	111	http://www.imdb.com/title/tt0976222/
Letters to God	drama, family	2010	David Nixon, Patrick Doughtie	5.3	110	http://www.imdb.com/title/tt1462054/
Beyond the Valley of the Dolls	comedy, drama, music	1970	Russ Meyer	5.9	109	http://www.imdb.com/title/tt0065466/
Radio Rebel	drama, family	2012	Peter Howitt	6.1		http://www.imdb.com/title/tt2008633/
Mockingbird Lane	comedy, drama, fantasy, mystery	2012	Bryan Singer	7.2		http://www.imdb.com/title/tt2130271/
Blue Like Jazz	comedy, drama	2012	Steve Taylor	5.6	108	http://www.imdb.com/title/tt1758575/
Tracker	action, adventure, drama	2010	Ian Sharp	6.3	102	http://www.imdb.com/title/tt1414378/
Elena Undone	drama, romance	2010	Nicole Conn	5.9	111	http://www.imdb.com/title/tt1575539/
Love Ranch	comedy, drama, romance, sport	2010	Taylor Hackford	5.4	117	http://www.imdb.com/title/tt1125929/
Shanghai	drama, mystery, romance, thriller	2010	Mikael Håfström	6.4	105	http://www.imdb.com/title/tt1092634/
Jack Goes Boating	comedy, drama, romance	2010	Philip Seymour Hoffman	6.2	91	http://www.imdb.com/title/tt1278379/
Heartbeats	drama	2010	Xavier Dolan	6.9	101	http://www.imdb.com/title/tt1600524/
Choose	crime, drama, horror, thriller	2010	Marcus Graves	4.5	83	http://www.imdb.com/title/tt1325723/
Brighton Rock	crime, drama, thriller	2010	Rowan Joffe	5.7	111	http://www.imdb.com/title/tt1233192/
Desert Flower	biography, drama	2009	Sherry Hormann	7.1	120	http://www.imdb.com/title/tt1054580/
Red Riding: In the Year of Our Lord 1974	crime, drama, mystery, thriller	2009	Julian Jarrold	7.1	102	http://www.imdb.com/title/tt1259574/
Chéri	comedy, drama, romance	2009	Stephen Frears	6.1	100	http://www.imdb.com/title/tt1179258/
Gifted Hands: The Ben Carson Story	drama	2009	Thomas Carter	7.5	86	http://www.imdb.com/title/tt1295085/
Prayers for Bobby	biography, drama	2009	Russell Mulcahy	7.8	90	http://www.imdb.com/title/tt1073510/
