Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
Horizon: The Midas Formula	documentary, history	1964		7.7		http://www.imdb.com/title/tt0605206/
The Universe: Magnetic Storm	documentary, history, sci_fi	2007		6.3		http://www.imdb.com/title/tt1333585/
The Revolutionary War	documentary, history, war	1995	Carol L. Fleisher	6.7		http://www.imdb.com/title/tt0132659/
The Berlin Airlift: First Battle of the Cold War	documentary, history, war	1998	Robert Kirk	7.1	94	http://www.imdb.com/title/tt0272486/
The Spanish Civil War	documentary, history, war	1983		7.6	315	http://www.imdb.com/title/tt1718608/
Horizon: Pill Poppers	documentary, history	1964	Emma Jay	7.1		http://www.imdb.com/title/tt1601355/
BattleField Detectives: Siege of Alesia	documentary, history, war	2003	James Millar	7.8		http://www.imdb.com/title/tt1601253/
South of the Border	documentary	2009	Oliver Stone	6.8	78	http://www.imdb.com/title/tt1337137/
Heroes and Villains	documentary, drama	2007		7.5		http://www.imdb.com/title/tt1441589/
The Ascent of Money	documentary	2008	Adrian Pennick	7.3		http://www.imdb.com/title/tt1358383/
Fidel	documentary, biography	2001	Estela Bravo	7.4	91	http://www.imdb.com/title/tt0292508/
Civil War Journal	documentary, history, war	1993		7.6		http://www.imdb.com/title/tt0294032/
Napoleon	documentary, biography, history, war	2000		7.6	240	http://www.imdb.com/title/tt0266164/
The Meerkats	documentary	2008	James Honeyborne	7	83	http://www.imdb.com/title/tt0892391/
Cocaine Cowboys	documentary, crime	2006	Billy Corben	7.8	118	http://www.imdb.com/title/tt0380268/
The Secret	documentary	2006	Drew Heriot, Sean Byrne	5.2	90	http://www.imdb.com/title/tt0846789/
In the Year of the Pig	documentary, history, war	1968	Emile de Antonio	7.7	103	http://www.imdb.com/title/tt0064482/
The Fall of Fujimori	documentary	2005	Ellen Perry	7	83	http://www.imdb.com/title/tt0436295/
Murder by Proxy: How America Went Postal	documentary	2010	Emil Chiaberi	6.1		http://www.imdb.com/title/tt1193626/
Please Remove Your Shoes	documentary, biography, history, news	2010	Rob DelGaudio	6.2	89	http://www.imdb.com/title/tt1600841/
The Trap: What Happened to Our Dream of Freedom	documentary	2007	Adam Curtis	7.4	180	http://www.imdb.com/title/tt0979263/
Medici: Godfathers of the Renaissance	documentary, biography, history	2004		7.7	220	http://www.imdb.com/title/tt0392433/
Chosin	documentary, history, war	2010	Brian Iglesias	6.8	86	http://www.imdb.com/title/tt1561406/
The Pyramid Code	documentary	2009		7.4		http://www.imdb.com/title/tt1806688/
The War on Kids	documentary	2009	Cevin D. Soling	7.3	95	http://www.imdb.com/title/tt1505145/
Horizon: Deepwater Disaster: The Untold Story	documentary, history	1964	Tristan Quinn			http://www.imdb.com/title/tt1780179/
Khéops révélée	documentary	2008	Florence Tran	5.8	52	http://www.imdb.com/title/tt2331400/
Horizon	documentary, history	1964		7.6	50	http://www.imdb.com/title/tt0318224/
The Fabric of the Cosmos	documentary	2011	Graham Judd, Sabin Streeter	7.5	53	http://www.imdb.com/title/tt2364345/
Battlefield Britain	documentary, history, war	2004	Mary Cranitch	7.4	60	http://www.imdb.com/title/tt0421157/
The World According to Bush	documentary, war	2004	William Karel	7.7	90	http://www.imdb.com/title/tt0416043/
Sherman's March	documentary, history, war	2007	Rick King	7.3		http://www.imdb.com/title/tt0899221/
Israel: Birth of a Nation	documentary, history, war	1996		6	100	http://www.imdb.com/title/tt0255264/
Crusades	documentary, history, war	1995	Alan Ereira, David Wallace	7.4	200	http://www.imdb.com/title/tt0111931/
Winnebago Man	documentary, biography, comedy	2009	Ben Steinbauer	7.1	85	http://www.imdb.com/title/tt1396557/
Chariots of the Gods	documentary	1970	Dr. Harald Reinl	6.1	92	http://www.imdb.com/title/tt0065702/
Eddie Murphy Raw	documentary, comedy	1987	Robert Townsend	7.3	93	http://www.imdb.com/title/tt0092948/
Incident at Oglala	documentary, history	1992	Michael Apted	7.2	89	http://www.imdb.com/title/tt0104504/
Ancient Discoveries	documentary, history	2003		7.5	60	http://www.imdb.com/title/tt1034360/
Engineering an Empire	documentary, history	2006		7.7		http://www.imdb.com/title/tt0848954/
Superpower	documentary, history, war	2008	Barbara-Anne Steegmuller	7	119	http://www.imdb.com/title/tt1311717/
The Nostradamus Effect	documentary, history	2009		5.6	60	http://www.imdb.com/title/tt1498094/
Lock 'N Load with R. Lee Ermey	documentary, history, war	2009		7.6	60	http://www.imdb.com/title/tt1410718/
Decoding the Past: Doomsday 2012 - The End of Days	documentary	2007		6.3		http://www.imdb.com/title/tt0979872/
Ancient Aliens	documentary, fantasy, sci_fi	2009		7.6		http://www.imdb.com/title/tt1643266/
The World According to Monsanto	documentary	2008	Marie-Monique Robin	7.7	108	http://www.imdb.com/title/tt1189345/
Psywar	documentary	2010	Scott Noble	6.8	99	http://www.imdb.com/title/tt1900958/
Spin	documentary	1995	Brian Springer	7.2	57	http://www.imdb.com/title/tt0114512/
The Dark Ages	documentary, drama	2007	Christopher Cassel	7	120	http://www.imdb.com/title/tt0972369/
Eames: The Architect & The Painter	documentary, biography	2011	Jason Cohn, Bill Jersey	7	85	http://www.imdb.com/title/tt1972646/
Jean-Michel Basquiat: The Radiant Child	documentary	2010		7.7	88	http://www.imdb.com/title/tt1568335/
Horatio's Drive: America's First Road Trip	documentary, adventure, history	2003	Ken Burns	7.4	107	http://www.imdb.com/title/tt0382744/
Give Me the Banjo	documentary	2011	Marc Fields	5.5	90	http://www.imdb.com/title/tt1930344/
BattleField Detectives	documentary, history, war	2003	David Wright, Bob Bentley	7.6		http://www.imdb.com/title/tt0421092/
The Gospel of Judas	documentary	2006	James Barrat	6.8	120	http://www.imdb.com/title/tt0791307/
Empires of Industry		1997		6.8		http://www.imdb.com/title/tt0150463/
Mystery of the Sphinx	documentary	1993	Bill Cote	4		http://www.imdb.com/title/tt0316293/
Modern Marvels: Mount Rushmore	documentary, history	1994	Jeff Scheftel	7.5		http://www.imdb.com/title/tt0854558/
The One Percent	documentary	2006	Jamie Johnson	6.8		http://www.imdb.com/title/tt0819791/
Frontline: Ten Trillion and Counting	documentary	1983		7		http://www.imdb.com/title/tt1358315/
Burzynski	documentary	2010	Eric Merola	7.2	108	http://www.imdb.com/title/tt1632703/
The American Experience: Panama Canal	documentary, history	1987	Stephen Ives	7.8	84	http://www.imdb.com/title/tt1782251/
Frontline: The Spill	documentary	1983		7.9		http://www.imdb.com/title/tt1717315/
The Flaw	documentary	2011	David Sington	7.3	78	http://www.imdb.com/title/tt1787810/
Something Ventured	documentary, biography, history	2011	Daniel Geller, Dayna Goldfine	6.4	84	http://www.imdb.com/title/tt1737747/
