Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
Pathfinders: In the Company of Strangers	action, drama, history, war	2011	Curt A. Sindelar	3.8		http://www.imdb.com/title/tt1260680/
USS Seaviper	action, drama, war	2012	Ralph A. Villani	2.3	102	http://www.imdb.com/title/tt1274596/
In Love and War	biography, drama, romance, war	1996	Richard Attenborough	5.6	113	http://www.imdb.com/title/tt0116621/
The Grey Zone	drama, war	2001	Tim Blake Nelson	7.1	108	http://www.imdb.com/title/tt0252480/
To End All Wars	drama, war, action	2001	David L. Cunningham	7	125	http://www.imdb.com/title/tt0243609/
Amen.	crime, drama, war	2002	Costa-Gavras	7.2	132	http://www.imdb.com/title/tt0280653/
Before the Fall	drama, sport, war	2004	Dennis Gansel	7.3	117	http://www.imdb.com/title/tt0384369/
Winter in Wartime	drama, history, war	2008	Martin Koolhoven	7	103	http://www.imdb.com/title/tt0795441/
Attack on Leningrad	drama, war	2009	Aleksandr Buravskiy	6.1	110	http://www.imdb.com/title/tt0432314/
Jakob the Liar	comedy, drama, war	1999	Peter Kassovitz	6.2	120	http://www.imdb.com/title/tt0120716/
Eye of the Needle	romance, thriller, war	1981	Richard Marquand	7	112	http://www.imdb.com/title/tt0082351/
Merry Christmas Mr. Lawrence	drama, war	1983	Nagisa Ôshima	7.1	123	http://www.imdb.com/title/tt0085933/
Escape from Sobibor	drama, thriller, war	1987	Jack Gold	7.4	143	http://www.imdb.com/title/tt0092978/
Europa Europa	drama, history, war	1990	Agnieszka Holland	7.6	112	http://www.imdb.com/title/tt0099776/
A Midnight Clear	drama, war	1992	Keith Gordon	7.1	108	http://www.imdb.com/title/tt0102443/
The Tuskegee Airmen	drama, history, war	1995	Robert Markowitz	7.1	106	http://www.imdb.com/title/tt0114745/
Private Benjamin	comedy, war	1980	Howard Zieff	5.9	109	http://www.imdb.com/title/tt0081375/
Uncommon Valor	action, drama, thriller, war	1983	Ted Kotcheff	6.2	105	http://www.imdb.com/title/tt0086508/
Missing in Action	action, adventure, drama, thriller, war	1984	Joseph Zito	5	101	http://www.imdb.com/title/tt0087727/
Heaven & Earth	action, biography, drama, history, war	1993	Oliver Stone	6.7	140	http://www.imdb.com/title/tt0107096/
Love and Death	comedy, war	1975	Woody Allen	7.7	85	http://www.imdb.com/title/tt0073312/
The Wild Geese	action, adventure, drama, thriller, war	1978	Andrew V. McLaglen	6.6	134	http://www.imdb.com/title/tt0078492/
War and Peace	drama, romance, war	1956	King Vidor	6.7	208	http://www.imdb.com/title/tt0049934/
Fail-Safe	adventure, drama, thriller, war	1964	Sidney Lumet	7.9	112	http://www.imdb.com/title/tt0058083/
The Caine Mutiny	drama, romance, war	1954	Edward Dmytryk	7.9	124	http://www.imdb.com/title/tt0046816/
Hiroshima, mon amour	drama, romance, war	1959	Alain Resnais	7.9	90	http://www.imdb.com/title/tt0052893/
Over There	action, drama, war	2005	Chris Gerolmo	7.7	60	http://www.imdb.com/title/tt0446241/
Kokoda	action, drama, war	2006	Alister Grierson	6.1	92	http://www.imdb.com/title/tt0481390/
In Harm's Way	drama, war	1965	Otto Preminger	7.2	165	http://www.imdb.com/title/tt0059309/
Birdy	drama, war	1984	Alan Parker	7.1	120	http://www.imdb.com/title/tt0086969/
All Quiet on the Western Front	war, drama	1979	Delbert Mann	7	150	http://www.imdb.com/title/tt0078753/
Delta Force 2: The Colombian Connection	action, adventure, thriller, war	1990	Aaron Norris	4.2	111	http://www.imdb.com/title/tt0099399/
Zulu Dawn	adventure, drama, history, war	1979	Douglas Hickox	6.5	113	http://www.imdb.com/title/tt0080180/
Redacted	crime, drama, war	2007	Brian De Palma	6.1	90	http://www.imdb.com/title/tt0937237/
In the Fog	drama, history, war	2012	Sergei Loznitsa	6.8	127	http://www.imdb.com/title/tt2325741/
The Lost Battalion	action, drama, war	2001	Russell Mulcahy	7	92	http://www.imdb.com/title/tt0287535/
The Children of Huang Shi	drama, war	2008	Roger Spottiswoode	6.8	125	http://www.imdb.com/title/tt0889588/
Female Agents	drama, war	2008	Jean-Paul Salomé	6.7	117	http://www.imdb.com/title/tt0824330/
Fateless	drama, war	2005	Lajos Koltai	7.1	140	http://www.imdb.com/title/tt0367082/
Shout at the Devil	action, adventure, drama, thriller, war	1976	Peter Hunt	6.1	150	http://www.imdb.com/title/tt0075214/
Operation Dumbo Drop	action, adventure, comedy, drama, family, war	1995	Simon Wincer	4.7	107	http://www.imdb.com/title/tt0114048/
Rio Lobo	adventure, western, romance, war	1970	Howard Hawks	6.6	114	http://www.imdb.com/title/tt0066301/
Mister Roberts	comedy, drama, war	1955	John Ford, Mervyn LeRoy	7.7	123	http://www.imdb.com/title/tt0048380/
Napoléon	adventure, biography, drama, history, romance, war	2002		7.2	380	http://www.imdb.com/title/tt0253839/
War and Peace	drama, history, romance, war	2007		6.9	394	http://www.imdb.com/title/tt0495055/
71: Into the Fire	war	2010	John H. Lee	7.1	120	http://www.imdb.com/title/tt1587729/
R-Point	action, drama, horror, thriller, war	2004	Su-chang Kong	6.2	107	http://www.imdb.com/title/tt0417072/
Fail Safe	drama, thriller, war	2000	Stephen Frears	7.2	86	http://www.imdb.com/title/tt0235376/
Bravo Two Zero	war, adventure, thriller	1999	Tom Clegg	6.7	115	http://www.imdb.com/title/tt0120617/
The Hamburg Cell	drama, war	2004	Antonia Bird	6.8	106	http://www.imdb.com/title/tt0398093/
The Mark of Cain	drama, war	2007	Marc Munden	6.6	87	http://www.imdb.com/title/tt0837800/
Battle for Haditha	drama, history, war	2007	Nick Broomfield	6.9	97	http://www.imdb.com/title/tt0870211/
House of Saddam	biography, drama, history, war	2008		7.4	232	http://www.imdb.com/title/tt0936453/
Brothers	drama, war	2004	Susanne Bier	7.5	117	http://www.imdb.com/title/tt0386342/
1066	action, adventure, drama, history, war	2013	Robin Jacob			http://www.imdb.com/title/tt1018103/
Arn: The Kingdom at the End of the Road	action, adventure, drama, history, romance, war	2008	Peter Flinth	6.3	128	http://www.imdb.com/title/tt0950739/
Mother Night	drama, romance, war	1996	Keith Gordon	7	114	http://www.imdb.com/title/tt0117093/
Paradise Road	drama, history, war	1997	Bruce Beresford	6.5	122	http://www.imdb.com/title/tt0119859/
When Trumpets Fade	action, drama, war	1998	John Irvin	7.2	95	http://www.imdb.com/title/tt0135706/
Aimee & Jaguar	romance, drama, war	1999	Max Färberböck	7.1	125	http://www.imdb.com/title/tt0130444/
All the King's Men	drama, mystery, war	1999	Julian Jarrold	6.9	110	http://www.imdb.com/title/tt0220969/
My Boy Jack	biography, drama, history, war	2007	Brian Kirk	7.2	93	http://www.imdb.com/title/tt0851430/
Behind the Lines	biography, drama, history, war	1997	Gillies Mackinnon	7	114	http://www.imdb.com/title/tt0120001/
The Trench	drama, war	1999	William Boyd	6	98	http://www.imdb.com/title/tt0161010/
Charlotte Gray	drama, romance, thriller, war	2001	Gillian Armstrong	6.3	121	http://www.imdb.com/title/tt0245046/
Dark Blue World	war, drama, action, romance	2001	Jan Sverák	7.1	112	http://www.imdb.com/title/tt0244479/
Island at War	drama, war	2004	Peter Lydon, Thaddeus O'Sullivan	7.2	540	http://www.imdb.com/title/tt0401019/
Only the Brave	drama, war	2006	Lane Nishikawa	5.5	99	http://www.imdb.com/title/tt0410403/
The Last Drop	action, adventure, crime, war	2006	Colin Teague	4.7	103	http://www.imdb.com/title/tt0398029/
The White Countess	drama, history, romance, war	2005	James Ivory	6.5	135	http://www.imdb.com/title/tt0384686/
Ghetto	history, war	2006	Audrius Juzenas	6.6	110	http://www.imdb.com/title/tt0783522/
The Last Train	drama, war	2006	Joseph Vilsmaier, Dana Vávrová	6.4	123	http://www.imdb.com/title/tt0460492/
Army of Crime	drama, history, war	2009	Robert Guédiguian	6.5	139	http://www.imdb.com/title/tt1258120/
Everyman's War	biography, drama, war	2009	Thad Smith	5	104	http://www.imdb.com/title/tt1209319/
Into the Storm	biography, drama, history, war	2009	Thaddeus O'Sullivan	7	100	http://www.imdb.com/title/tt0992993/
Brother's War	history, war	2009	Jerry Buteyn	2.2	100	http://www.imdb.com/title/tt0932661/
The Night of the Generals	crime, drama, mystery, thriller, war	1967	Anatole Litvak	7.2	148	http://www.imdb.com/title/tt0062038/
Is Paris Burning?	drama, history, war	1966	René Clément	6.7	175	http://www.imdb.com/title/tt0060814/
Hell in the Pacific	drama, war	1968	John Boorman	7.3	103	http://www.imdb.com/title/tt0063056/
The Devil's Brigade	war	1968	Andrew V. McLaglen	6.7	130	http://www.imdb.com/title/tt0062886/
Play Dirty	adventure, drama, war	1969	Andre De Toth	6.7	118	http://www.imdb.com/title/tt0063443/
The Bridge at Remagen	action, drama, war	1969	John Guillermin	6.6	115	http://www.imdb.com/title/tt0064110/
The Hill	drama, war	1965	Sidney Lumet	7.8	123	http://www.imdb.com/title/tt0059274/
The Heroes of Telemark	action, drama, history, war	1965	Anthony Mann	6.3	131	http://www.imdb.com/title/tt0059263/
The Train	thriller, war, action	1964	John Frankenheimer	7.8	133	http://www.imdb.com/title/tt0059825/
The Shop on Main Street	drama, war	1965	Ján Kadár, Elmar Klos	7.9	128	http://www.imdb.com/title/tt0059527/
Sharpe's Rifles	action, adventure, history, war	1993	Tom Clegg	7.7	102	http://www.imdb.com/title/tt0108108/
Sharpe's Eagle	action, adventure, history, war	1993	Tom Clegg	7.7	100	http://www.imdb.com/title/tt0108107/
War and Peace	drama, history, romance, war	1967	Sergey Bondarchuk	7.7	427	http://www.imdb.com/title/tt0063794/
MacArthur	biography, drama, history, war	1977	Joseph Sargent	6.5	130	http://www.imdb.com/title/tt0076342/
Combat Shock	drama, war, horror	1984	Buddy Giovinazzo	6.2	85	http://www.imdb.com/title/tt0090866/
Gardens of Stone	drama, war, romance	1987	Francis Coppola	6.3	111	http://www.imdb.com/title/tt0093073/
Bat*21	drama, war	1988	Peter Markle	6.3	105	http://www.imdb.com/title/tt0094712/
Off Limits	action, thriller, war, drama	1988	Christopher Crowe	5.9	102	http://www.imdb.com/title/tt0095774/
The Siege of Firebase Gloria	action, drama, war	1989	Brian Trenchard-Smith	7.1	99	http://www.imdb.com/title/tt0098328/
Flight of the Intruder	action, romance, war	1991	John Milius	5.3	115	http://www.imdb.com/title/tt0099587/
The War Game	drama, sci_fi, war	1965	Peter Watkins	7.9	48	http://www.imdb.com/title/tt0059894/
Shenandoah	drama, war, western	1965	Andrew V. McLaglen	7.2	105	http://www.imdb.com/title/tt0059711/
The Blue and the Gray	drama, history, war	1982		7.5	381	http://www.imdb.com/title/tt0083387/
The Last Metro	drama, romance, war	1980	François Truffaut	7.4	131	http://www.imdb.com/title/tt0080610/
The Sea Wolves	action, war	1980	Andrew V. McLaglen	6.1	120	http://www.imdb.com/title/tt0081470/
The Scarlet and the Black	drama, history, war	1983	Jerry London	7.5	143	http://www.imdb.com/title/tt0086251/
Red Sorghum	drama, war	1987	Yimou Zhang	7.5	91	http://www.imdb.com/title/tt0093206/
Triumph of the Spirit	biography, drama, history, sport, war	1989	Robert M. Young	6.8	120	http://www.imdb.com/title/tt0098513/
The Winter War	drama, history, war	1989	Pekka Parikka	7.7	195	http://www.imdb.com/title/tt0098437/
The Bunker	drama, history, war	1981	George Schaefer	7.1	150	http://www.imdb.com/title/tt0082114/
Brother Sun, Sister Moon	biography, drama, history, war	1972	Franco Zeffirelli	6.8	135	http://www.imdb.com/title/tt0069824/
Soldier of Orange	drama, thriller, war	1977	Paul Verhoeven	7.7	152	http://www.imdb.com/title/tt0076734/
Yanks	romance, drama, war	1979	John Schlesinger	6.2	138	http://www.imdb.com/title/tt0080157/
The Ascent	drama, war	1977	Larisa Shepitko	8	111	http://www.imdb.com/title/tt0075404/
Good Evening, Mr. Wallenberg	biography, drama, war	1990	Kjell Grede	6.6	118	http://www.imdb.com/title/tt0099673/
The Blue Max	adventure, drama, war, action	1966	John Guillermin	6.8	156	http://www.imdb.com/title/tt0060177/
High Road to China	adventure, drama, romance, war	1983	Brian G. Hutton	5.6	105	http://www.imdb.com/title/tt0085678/
To Be or Not to Be	drama, war, comedy	1983	Alan Johnson	6.6	107	http://www.imdb.com/title/tt0086450/
Under Fire	drama, war	1983	Roger Spottiswoode	7	128	http://www.imdb.com/title/tt0086510/
Best Defense	comedy, war	1984	Willard Huyck	3.3	94	http://www.imdb.com/title/tt0086955/
The Razor's Edge	drama, romance, war	1984	John Byrum	6.3	128	http://www.imdb.com/title/tt0087980/
King David	adventure, biography, drama, war	1985	Bruce Beresford	4.9	114	http://www.imdb.com/title/tt0089420/
Missing in Action 2: The Beginning	action, drama, thriller, war	1985	Lance Hool	4.7	100	http://www.imdb.com/title/tt0089604/
Braddock: Missing in Action III	action, adventure, drama, thriller, war	1988	Aaron Norris	4.2	101	http://www.imdb.com/title/tt0094792/
Iron Eagle II	action, drama, romance, war	1988	Sidney J. Furie	3.3	105	http://www.imdb.com/title/tt0095382/
Fat Man and Little Boy	biography, drama, history, war	1989	Roland Joffé	6.4	127	http://www.imdb.com/title/tt0097336/
In Country	comedy, drama, romance, war	1989	Norman Jewison	5.8	120	http://www.imdb.com/title/tt0097570/
Havana	drama, romance, war	1990	Sydney Pollack	5.8	144	http://www.imdb.com/title/tt0099747/
In the Army Now	comedy, war	1994	Daniel Petrie Jr.	4.3	91	http://www.imdb.com/title/tt0110123/
Voyage of the Damned	drama, war	1976	Stuart Rosenberg	6.4	155	http://www.imdb.com/title/tt0075406/
March or Die	drama, war, adventure, romance	1977	Dick Richards	6.1	107	http://www.imdb.com/title/tt0076175/
The Boys in Company C	drama, war	1978	Sidney J. Furie	6.9	125	http://www.imdb.com/title/tt0077270/
Escape to Athena	action, adventure, comedy, war	1979	George P. Cosmatos	5.5	125	http://www.imdb.com/title/tt0079117/
Hanover Street	action, adventure, drama, romance, war	1979	Peter Hyams	5.8	109	http://www.imdb.com/title/tt0079268/
The Marriage of Maria Braun	drama, war	1979	Rainer Werner Fassbinder	7.7	120	http://www.imdb.com/title/tt0079095/
More American Graffiti	comedy, drama, war	1979	B.W.L. Norton	5	110	http://www.imdb.com/title/tt0079576/
Young Winston	biography, drama, war	1972	Richard Attenborough	6.6	157	http://www.imdb.com/title/tt0069528/
Waterloo	action, drama, history, war	1970	Sergey Bondarchuk	7.1	134	http://www.imdb.com/title/tt0066549/
Cromwell	biography, drama, history, war	1970	Ken Hughes	6.7	139	http://www.imdb.com/title/tt0065593/
Sink the Bismarck!	action, drama, history, war	1960	Lewis Gilbert	7	97	http://www.imdb.com/title/tt0054310/
Two Women	drama, war	1960	Vittorio De Sica	7.7	100	http://www.imdb.com/title/tt0054749/
Hell Is for Heroes	war	1962	Donald Siegel	7	90	http://www.imdb.com/title/tt0056062/
Captain Horatio Hornblower R.N.	action, adventure, drama, war	1951	Raoul Walsh	7.3	117	http://www.imdb.com/title/tt0043379/
The Bridges at Toko-Ri	drama, romance, war	1954	Mark Robson	6.8	102	http://www.imdb.com/title/tt0046806/
Pork Chop Hill	war, drama, action	1959	Lewis Milestone	7	97	http://www.imdb.com/title/tt0053183/
Three Came Home	war, drama	1950	Jean Negulesco	7.2	106	http://www.imdb.com/title/tt0043041/
The Desert Fox: The Story of Rommel	action, biography, drama, history, war	1951	Henry Hathaway	6.9	88	http://www.imdb.com/title/tt0043461/
Forbidden Games	drama, war	1952	René Clément	7.9	86	http://www.imdb.com/title/tt0043686/
The Cruel Sea	drama, war	1953	Charles Frend	7.4	126	http://www.imdb.com/title/tt0045659/
The Desert Rats	action, adventure, drama, war	1953	Robert Wise	6.7	88	http://www.imdb.com/title/tt0045679/
The Dam Busters	drama, history, war	1955	Michael Anderson	7.3	124	http://www.imdb.com/title/tt0046889/
The Bridge	drama, war	1959	Bernhard Wicki	7.7	103	http://www.imdb.com/title/tt0052654/
Ballad of a Soldier	drama, romance, war	1959	Grigoriy Chukhray	7.9	88	http://www.imdb.com/title/tt0052600/
The Young Lions	action, drama, war	1958	Edward Dmytryk	7.3	167	http://www.imdb.com/title/tt0052415/
Run Silent Run Deep	war, action, drama	1958	Robert Wise	7.2	93	http://www.imdb.com/title/tt0052151/
Ashes and Diamonds	drama, war	1958	Andrzej Wajda	7.8	103	http://www.imdb.com/title/tt0052080/
Ice Cold in Alex	drama, war	1958	J. Lee Thompson	7.7	129	http://www.imdb.com/title/tt0053935/
Heaven Knows, Mr. Allison	action, adventure, drama, war	1957	John Huston	7.3	108	http://www.imdb.com/title/tt0050490/
The Enemy Below	action, adventure, drama, thriller, war	1957	Dick Powell	7.5	98	http://www.imdb.com/title/tt0050356/
The Man Who Never Was	war, drama	1956	Ronald Neame	7.3	103	http://www.imdb.com/title/tt0049471/
Pursuit of the Graf Spee	action, adventure, drama, history, war	1956	Michael Powell, Emeric Pressburger	6.5	119	http://www.imdb.com/title/tt0048990/
Reach for the Sky	biography, drama, war	1956	Lewis Gilbert	7	135	http://www.imdb.com/title/tt0049665/
Kanal	drama, war	1957	Andrzej Wajda	7.8	91	http://www.imdb.com/title/tt0050585/
A Man Escaped	drama, thriller, war	1956	Robert Bresson	8	99	http://www.imdb.com/title/tt0049902/
Grace and Danger	war	2013	Rhys Hayward		90	http://www.imdb.com/title/tt1393010/
Red Rose of Normandy	war	2011	Tino Struckmann	2.8		http://www.imdb.com/title/tt1702587/
Stalingrad	action, war	2013	Fedor Bondarchuk			http://www.imdb.com/title/tt1966566/
A Farewell to Arms	drama, romance, war	1957	Charles Vidor	6	152	http://www.imdb.com/title/tt0050379/
Eagles Over London	drama, war	1969	Enzo G. Castellari	5.4	110	http://www.imdb.com/title/tt0064571/
Richard III	drama, war	1995	Richard Loncraine	7.4	104	http://www.imdb.com/title/tt0114279/
Goodnight, Mister Tom	drama, war	1998	Jack Gold	7.7	108	http://www.imdb.com/title/tt0175680/
Talk to Me	biography, drama, history, music, war	2007	Kasi Lemmons	7.2	118	http://www.imdb.com/title/tt0796368/
Tea with Mussolini	drama, comedy, war	1999	Franco Zeffirelli	6.7	117	http://www.imdb.com/title/tt0120857/
Jackboots on Whitehall	animation, comedy, sci_fi, war	2010	Edward McHenry, Rory McHenry	5.1		http://www.imdb.com/title/tt0915463/
Legionnaire	action, adventure, drama, war	1998	Peter MacDonald	5	99	http://www.imdb.com/title/tt0126388/
Battle Force	action, war	2012	Scott Martin	3.3	102	http://www.imdb.com/title/tt2103997/
Houston: The Legend of Texas	biography, drama, history, war, western	1986	Peter Levin	7	144	http://www.imdb.com/title/tt0091224/
The Keep	action, drama, horror, mystery, romance, thriller, war	1983	Michael Mann	5.7	96	http://www.imdb.com/title/tt0085780/
Carter's Army	drama, war	1970	George McCowan	5.2	70	http://www.imdb.com/title/tt0064135/
Major Movie Star	adventure, comedy, drama, war	2008	Steve Miner	3.9	98	http://www.imdb.com/title/tt1034320/
Return to the Hiding Place	drama, history, thriller, war	2011	Peter C. Spencer, Josiah Spencer	4	102	http://www.imdb.com/title/tt1691153/
Lion of the Desert	biography, drama, history, war	1981	Moustapha Akkad	7.7	173	http://www.imdb.com/title/tt0081059/
Zero Dark Dirty	comedy, music, romance, war	2013	Alexander Loy, Joe Walser	3.3		http://www.imdb.com/title/tt1288367/
Breaker Morant	drama, history, war	1980	Bruce Beresford	7.8	107	http://www.imdb.com/title/tt0080310/
Little Boy	comedy, drama, war	2013	Alejandro Monteverde			http://www.imdb.com/title/tt1810683/
A Soldier's Story	drama, mystery, war	1984	Norman Jewison	7.1	101	http://www.imdb.com/title/tt0088146/
1969	drama, war	1988	Ernest Thompson	5.5	95	http://www.imdb.com/title/tt0094594/
Max	drama, war	2002	Menno Meyjes	6.5	106	http://www.imdb.com/title/tt0290210/
The Courageous Heart of Irena Sendler	biography, drama, war	2009	John Kent Harrison	7	95	http://www.imdb.com/title/tt1010278/
The Walking Dead	drama, war	1995	Preston A. Whitmore II	4.5	88	http://www.imdb.com/title/tt0114888/
Zaytoun	adventure, drama, thriller, war	2012	Eran Riklis	6.2	110	http://www.imdb.com/title/tt2131698/
Caesar	biography, drama, history, war	2002	Uli Edel	6.6	240	http://www.imdb.com/title/tt0284741/
The Beast of War	drama, history, war	1988	Kevin Reynolds	7.2	111	http://www.imdb.com/title/tt0094716/
The Devil's Rock	fantasy, horror, thriller, war	2011	Paul Campion	5.5	83	http://www.imdb.com/title/tt1712578/
Attack on Darfur	drama, war	2009	Uwe Boll	5.6	98	http://www.imdb.com/title/tt1236471/
Deathwatch	drama, horror, war, thriller	2002	Michael J. Bassett	5.9	94	http://www.imdb.com/title/tt0286306/
Bright Young Things	comedy, drama, war	2003	Stephen Fry	6.5	106	http://www.imdb.com/title/tt0325123/
Savior	drama, war	1998	Peter Antonijevic	7.1	103	http://www.imdb.com/title/tt0120070/
The Dogs of War	action, adventure, drama, war	1980	John Irvin	6.2	118	http://www.imdb.com/title/tt0080641/
When the Wind Blows	animation, comedy, drama, war	1986	Jimmy T. Murakami	7.7	80	http://www.imdb.com/title/tt0090315/
Vengeance	action, crime, drama, thriller, war	2013	Gil Medina			http://www.imdb.com/title/tt1485141/
Julius Caesar	drama, history, war	1970	Stuart Burge	6	117	http://www.imdb.com/title/tt0065922/
Conspiracy	action, drama, mystery, thriller, war	2008	Adam Marcus	4.6	90	http://www.imdb.com/title/tt1043838/
The Bunker	drama, horror, mystery, thriller, war	2001	Rob Green	5.4	95	http://www.imdb.com/title/tt0252963/
Land and Freedom	drama, war	1995	Ken Loach	7.4	109	http://www.imdb.com/title/tt0114671/
C.S.A.: The Confederate States of America	comedy, drama, war	2004	Kevin Willmott	6.3	89	http://www.imdb.com/title/tt0389828/
Sometimes in April	drama, history, war	2005	Raoul Peck	7.8	140	http://www.imdb.com/title/tt0400063/
Dogfight	drama, romance, war	1991	Nancy Savoca	7.2	94	http://www.imdb.com/title/tt0101748/
Nicholas and Alexandra	biography, drama, history, war	1971	Franklin J. Schaffner	7.1	183	http://www.imdb.com/title/tt0067483/
Death in Love	drama, romance, war	2008	Boaz Yakin	5	97	http://www.imdb.com/title/tt1079980/
Serbian Scars	action, drama, thriller, war	2009	Brent Huff	3.4	97	http://www.imdb.com/title/tt0892392/
A Few Days in September	drama, thriller, war	2006	Santiago Amigorena	5.4	116	http://www.imdb.com/title/tt0446442/
Colditz	drama, war	2005	Stuart Orme	6.6	240	http://www.imdb.com/title/tt0415407/
Music Within	biography, comedy, drama, music, romance, war	2007	Steven Sawalich	7.2	94	http://www.imdb.com/title/tt0422783/
1968 Tunnel Rats	action, drama, war	2008	Uwe Boll	4.6	96	http://www.imdb.com/title/tt0970462/
Crusade in Jeans	adventure, family, fantasy, war	2006	Ben Sombogaart	6	125	http://www.imdb.com/title/tt0381111/
Deserter	drama, war	2002	Martin Huberty	5.1	90	http://www.imdb.com/title/tt0313608/
The 34th Battalion	action, drama, war	2013	Luke Sparke			http://www.imdb.com/title/tt2402709/
Horatio Hornblower: The Duel	adventure, drama, war	1998	Andrew Grieve	7.8	93	http://www.imdb.com/title/tt0129686/
Invincible	drama, war	2001	Werner Herzog	6.5	133	http://www.imdb.com/title/tt0245171/
Welcome to Sarajevo	drama, war	1997	Michael Winterbottom	6.8	103	http://www.imdb.com/title/tt0120490/
Shake Hands with the Devil	drama, history, war	2007	Roger Spottiswoode	7.5	112	http://www.imdb.com/title/tt0472562/
Iи Traиzit	drama, romance, war	2008	Tom Roberts	5.5	113	http://www.imdb.com/title/tt0785012/
Hannibal: Rome's Worst Nightmare	action, biography, drama, history, war	2006	Edward Bazalgette	6.8	89	http://www.imdb.com/title/tt0766213/
Warrior Queen	action, drama, history, war	2003	Bill Anderson	5.1	98	http://www.imdb.com/title/tt0338806/
The Hiding Place	drama, history, war	1975	James F. Collier	7.1	150	http://www.imdb.com/title/tt0073109/
An American Girl on the Home Front	drama, family, war	2006	Joyce Chopra	6.5	85	http://www.imdb.com/title/tt0828151/
Harrison's Flowers	drama, romance, war	2000	Élie Chouraqui	7	130	http://www.imdb.com/title/tt0216799/
The Soul Keeper	biography, drama, romance, war	2002	Roberto Faenza	6.7	90	http://www.imdb.com/title/tt0349995/
Sword of War	drama, history, war	2009	Renzo Martinelli	4.3	139	http://www.imdb.com/title/tt1242516/
Ulysses' Gaze	drama, war	1995	Theodoros Angelopoulos	7.1	176	http://www.imdb.com/title/tt0114863/
In Enemy Hands	drama, thriller, war, action	2004	Tony Giglio	5.9	94	http://www.imdb.com/title/tt0316824/
True Women	biography, drama, history, romance, war, western	1997	Karen Arthur	6.5	183	http://www.imdb.com/title/tt0118499/
Amigo	drama, war	2010	John Sayles	6.2	124	http://www.imdb.com/title/tt1562847/
Ararat	drama, war	2002	Atom Egoyan	6.5	115	http://www.imdb.com/title/tt0273435/
The Night Watch	drama, romance, war	2011	Richard Laxton	6.4	89	http://www.imdb.com/title/tt1789074/
Johnny Mad Dog	drama, war	2008	Jean-Stéphane Sauvaire	6.8	98	http://www.imdb.com/title/tt1042424/
To Kill a King	drama, war	2003	Mike Barker	6.1	102	http://www.imdb.com/title/tt0302436/
Walker	adventure, drama, history, war, western	1987	Alex Cox	6.3	94	http://www.imdb.com/title/tt0096409/
Sharpe's Challenge	action, adventure, history, war	2006	Tom Clegg	7.4	98	http://www.imdb.com/title/tt0480002/
The Ten Commandments	action, adventure, biography, drama, history, war	2006	Robert Dornhelm	5	167	http://www.imdb.com/title/tt0443412/
American Son	drama, romance, war	2008	Neil Abramson	5.3	90	http://www.imdb.com/title/tt1037004/
Blackbeard	adventure, biography, drama, history, war	2006	Kevin Connor	5.6	170	http://www.imdb.com/title/tt0472242/
Rough Riders	action, drama, history, war	1997	John Milius	7.2	240	http://www.imdb.com/title/tt0118453/
Sharpe's Peril	action, adventure, drama, history, war	2008	Tom Clegg	7.1	102	http://www.imdb.com/title/tt1181849/
Warbirds	horror, mystery, sci_fi, thriller, war	2008	Kevin Gendreau	3.5	85	http://www.imdb.com/title/tt1047544/
The Pentagon Wars	comedy, war	1998	Richard Benjamin	7	104	http://www.imdb.com/title/tt0144550/
The American Dream	drama, war	2011	Jamil Walker Smith	1.8	80	http://www.imdb.com/title/tt1613046/
Sand Serpents	action, horror, thriller, war	2009	Jeff Renfroe	4	90	http://www.imdb.com/title/tt1319736/
Hornblower: Mutiny	adventure, drama, war	2001	Andrew Grieve	7.8	240	http://www.imdb.com/title/tt0273656/
Horatio Hornblower: Retribution	adventure, drama, war	2001	Andrew Grieve	7.9	98	http://www.imdb.com/title/tt0273657/
Horatio Hornblower 3	adventure, drama, war	2003	Andrew Grieve	7.7	125	http://www.imdb.com/title/tt0327890/
Hornblower: Duty	adventure, drama, war	2003	Andrew Grieve	7.7		http://www.imdb.com/title/tt0352410/
Sharpe's Sword	action, adventure, history, war	1995	Tom Clegg	7.7		http://www.imdb.com/title/tt0114418/
The Coast Guard	action, drama, war	2002	Ki-duk Kim	6.5	91	http://www.imdb.com/title/tt0341384/
A Bright Shining Lie	drama, war	1998	Terry George	6.4	118	http://www.imdb.com/title/tt0126220/
Andersonville	drama, history, war, western	1996	John Frankenheimer	7.4	167	http://www.imdb.com/title/tt0115097/
Live from Baghdad	drama, war	2002	Mick Jackson	7.3	110	http://www.imdb.com/title/tt0319758/
Kandahar	biography, drama, war	2001	Mohsen Makhmalbaf	6.7	85	http://www.imdb.com/title/tt0283431/
The Rogue	action, drama, thriller, war	2014				http://www.imdb.com/title/tt1060269/
The Lion in Winter	drama, history, romance, war	2003	Andrei Konchalovsky	7	153	http://www.imdb.com/title/tt0319754/
The Land Girls	drama, romance, war	1998	David Leland	6.1	111	http://www.imdb.com/title/tt0119494/
Habermann	drama, romance, war	2010	Juraj Herz	6.9	104	http://www.imdb.com/title/tt1380799/
Lidice	drama, history, war	2011	Petr Nikolaev	6.7	126	http://www.imdb.com/title/tt1754123/
Ballada o bombere	action, drama, war	2011	Vitaliy Vorobyov	6.1	181	http://www.imdb.com/title/tt2007471/
