Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
The Poughkeepsie Tapes	horror, mystery, thriller	2007	John Erick Dowdle	6.1	86	http://www.imdb.com/title/tt1010271/
Beloved	drama, horror, mystery	1998	Jonathan Demme	5.6	172	http://www.imdb.com/title/tt0120603/
Inbred	comedy, horror	2011	Alex Chandon	5.1	90	http://www.imdb.com/title/tt1723124/
Session 9	horror, mystery	2001	Brad Anderson	6.6	100	http://www.imdb.com/title/tt0261983/
Bride of Chucky	comedy, horror, romance, thriller	1998	Ronny Yu	5.2	89	http://www.imdb.com/title/tt0144120/
Child's Play	horror, mystery, thriller	1988	Tom Holland	6.4	87	http://www.imdb.com/title/tt0094862/
Child's Play 3	horror, mystery, thriller	1991	Jack Bender	4.6	90	http://www.imdb.com/title/tt0103956/
Candyman	horror	1992	Bernard Rose	6.5	99	http://www.imdb.com/title/tt0103919/
Thir13en Ghosts	horror, mystery, thriller	2001	Steve Beck	5.3	91	http://www.imdb.com/title/tt0245674/
Seed of Chucky	comedy, horror, thriller	2004	Don Mancini	4.9	87	http://www.imdb.com/title/tt0387575/
When a Stranger Calls	horror, thriller	2006	Simon West	4.8	87	http://www.imdb.com/title/tt0455857/
In Their Skin	horror, thriller	2012	Jeremy Power Regimbal	5.2	97	http://www.imdb.com/title/tt1790869/
The House of the Devil	horror, thriller	2009	Ti West	6.4	95	http://www.imdb.com/title/tt1172994/
Cannibal Holocaust	adventure, horror	1980	Ruggero Deodato	5.9	95	http://www.imdb.com/title/tt0078935/
Dawn of the Dead	horror, sci_fi	1978	George A. Romero	8	127	http://www.imdb.com/title/tt0077402/
Lifeforce	horror, sci_fi, thriller	1985	Tobe Hooper	6	116	http://www.imdb.com/title/tt0089489/
A Nightmare on Elm Street 3: Dream Warriors	horror, thriller	1987	Chuck Russell	6.3	96	http://www.imdb.com/title/tt0093629/
The Prophecy	horror, thriller, fantasy, mystery	1995	Gregory Widen	6.5	98	http://www.imdb.com/title/tt0114194/
Dracula 2000	horror, thriller	2000	Patrick Lussier	4.7	99	http://www.imdb.com/title/tt0219653/
Cabin Fever	horror	2002	Eli Roth	5.5	93	http://www.imdb.com/title/tt0303816/
Wolf Creek	horror	2005	Greg Mclean	6.2	99	http://www.imdb.com/title/tt0416315/
The Cave	action, adventure, horror, thriller	2005	Bruce Hunt	4.9	97	http://www.imdb.com/title/tt0402901/
Turistas	horror, mystery, thriller	2006	John Stockwell	5.2	93	http://www.imdb.com/title/tt0454970/
Sorority Row	horror, thriller	2009	Stewart Hendler	5	101	http://www.imdb.com/title/tt1232783/
My Soul to Take	horror, mystery, thriller	2010	Wes Craven	4.6	107	http://www.imdb.com/title/tt0872230/
2011-11-11	horror, thriller	2011	Darren Lynn Bousman	3.9	90	http://www.imdb.com/title/tt1712159/
The Tortured	horror, thriller	2010	Robert Lieberman	5.3	79	http://www.imdb.com/title/tt1017464/
The Insatiable	comedy, horror, romance, thriller	2007	Chuck Konzelman, Cary Solomon	5.4	103	http://www.imdb.com/title/tt0462362/
Zombie Strippers!	comedy, horror	2008	Jay Lee	4.2	94	http://www.imdb.com/title/tt0960890/
Gabriel	action, fantasy, horror, thriller	2007	Shane Abbess	5.4	114	http://www.imdb.com/title/tt0857376/
Deadgirl	horror, thriller	2008	Marcel Sarmiento, Gadi Harel	5.7	101	http://www.imdb.com/title/tt0896534/
Eraserhead	fantasy, horror	1977	David Lynch	7.3	85	http://www.imdb.com/title/tt0074486/
Videodrome	horror, sci_fi	1983	David Cronenberg	7.3	87	http://www.imdb.com/title/tt0086541/
The 'Burbs	comedy, horror, thriller	1989	Joe Dante	6.6	101	http://www.imdb.com/title/tt0096734/
Flatliners	drama, horror, sci_fi, thriller	1990	Joel Schumacher	6.5	115	http://www.imdb.com/title/tt0099582/
Stir of Echoes	thriller, horror, mystery	1999	David Koepp	7	99	http://www.imdb.com/title/tt0164181/
Basic Instinct 2	crime, horror, mystery, thriller	2006	Michael Caton-Jones	4	114	http://www.imdb.com/title/tt0430912/
The Messengers	drama, horror, thriller	2007	Oxide Pang, Danny Pang	5.3	90	http://www.imdb.com/title/tt0425430/
The Reaping	horror, thriller	2007	Stephen Hopkins	5.6	99	http://www.imdb.com/title/tt0444682/
One Missed Call	horror, mystery	2008	Eric Valette	3.8	87	http://www.imdb.com/title/tt0479968/
Prom Night	horror, mystery, thriller	2008	Nelson McCormick	3.7	88	http://www.imdb.com/title/tt0926129/
Shutter	horror, mystery, thriller	2008	Masayuki Ochiai	5	85	http://www.imdb.com/title/tt0482599/
Silent Night	horror, mystery, thriller	2012	Steven C. Miller	4.9	94	http://www.imdb.com/title/tt2347497/
The Tunnel Movie	horror, mystery, thriller	2011	Carlo Ledesma	5.8	90	http://www.imdb.com/title/tt1735485/
Megan Is Missing	crime, drama, horror	2011	Michael Goi	5.4	85	http://www.imdb.com/title/tt1087461/
Vile	horror	2011	Taylor Sheridan	4.7		http://www.imdb.com/title/tt1711018/
Stan Helsing	comedy, horror	2009	Bo Zenga	3.5	108	http://www.imdb.com/title/tt1185266/
Diary of the Dead	horror, sci_fi	2007	George A. Romero	5.8	95	http://www.imdb.com/title/tt0848557/
Possession	drama, horror	1981	Andrzej Zulawski	7.1	127	http://www.imdb.com/title/tt0082933/
I Spit on Your Grave	horror, thriller	1978	Meir Zarchi	5.5	101	http://www.imdb.com/title/tt0077713/
I, Frankenstein	horror, thriller	2014	Stuart Beattie			http://www.imdb.com/title/tt1418377/
Jaws 2	horror, thriller	1978	Jeannot Szwarc	5.6	116	http://www.imdb.com/title/tt0077766/
Fright Night	comedy, horror, thriller	1985	Tom Holland	6.9	106	http://www.imdb.com/title/tt0089175/
The Return of the Living Dead	comedy, horror, sci_fi	1985	Dan O'Bannon	7.2	91	http://www.imdb.com/title/tt0089907/
Arachnophobia	comedy, sci_fi, thriller, horror	1990	Frank Marshall	6.3	103	http://www.imdb.com/title/tt0099052/
Gremlins 2: The New Batch	comedy, fantasy, horror	1990	Joe Dante	6.2	106	http://www.imdb.com/title/tt0099700/
The Witches	fantasy, family, horror	1990	Nicolas Roeg	6.7	91	http://www.imdb.com/title/tt0100944/
Buffy the Vampire Slayer	action, comedy, fantasy, horror	1992	Fran Rubel Kuzui	5.4	86	http://www.imdb.com/title/tt0103893/
Frankenstein	drama, horror, romance, sci_fi	1994	Kenneth Branagh	6.3	123	http://www.imdb.com/title/tt0109836/
I Still Know What You Did Last Summer	horror, mystery, thriller	1998	Danny Cannon	4.3	100	http://www.imdb.com/title/tt0130018/
Urban Legend	horror, thriller, mystery	1998	Jamie Blanks	5.3	99	http://www.imdb.com/title/tt0146336/
Vampires	action, horror, thriller	1998	John Carpenter	6	108	http://www.imdb.com/title/tt0120877/
House on Haunted Hill	horror, mystery, thriller	1999	William Malone	5.4	93	http://www.imdb.com/title/tt0185371/
The Mothman Prophecies	drama, horror, mystery, thriller	2002	Mark Pellington	6.4	119	http://www.imdb.com/title/tt0265349/
Cursed	comedy, horror, thriller	2005	Wes Craven	4.9	97	http://www.imdb.com/title/tt0257516/
The Fog	horror	2005	Rupert Wainwright	3.5	100	http://www.imdb.com/title/tt0432291/
The Woman	crime, drama, horror, thriller	2011	Lucky McKee	6	101	http://www.imdb.com/title/tt1714208/
The Caller	horror, mystery, thriller	2011	Matthew Parkhill	5.9	92	http://www.imdb.com/title/tt1525890/
Beneath the Darkness	horror, thriller	2011	Martin Guigui	4.4	96	http://www.imdb.com/title/tt1781775/
Dread	drama, horror, thriller	2009	Anthony DiBlasi	5.6	108	http://www.imdb.com/title/tt1331307/
The Revenant	comedy, horror	2009	Kerry Prior	6.3	117	http://www.imdb.com/title/tt1336006/
Forget Me Not	horror, romance, thriller	2009	Tyler Oliver	5	103	http://www.imdb.com/title/tt1147684/
Fido	comedy, drama, horror, romance	2006	Andrew Currie	6.7	93	http://www.imdb.com/title/tt0457572/
Pathology	crime, horror, thriller	2008	Marc Schölermann	5.8	95	http://www.imdb.com/title/tt0964539/
The Hole	drama, horror, mystery, thriller	2001	Nick Hamm	6.2	102	http://www.imdb.com/title/tt0242527/
Slender Man	horror, thriller	2014				http://www.imdb.com/title/tt1728982/
Suspiria	horror	1977	Dario Argento	7.4	98	http://www.imdb.com/title/tt0076786/
Cujo	horror, thriller	1983	Lewis Teague	5.9	93	http://www.imdb.com/title/tt0085382/
A Nightmare on Elm Street Part 2: Freddy's Revenge	horror	1985	Jack Sholder	5.1	87	http://www.imdb.com/title/tt0089686/
A Nightmare on Elm Street 4: The Dream Master	horror, thriller	1988	Renny Harlin	5.4	93	http://www.imdb.com/title/tt0095742/
Child's Play 2	horror, mystery, thriller	1990	John Lafia	5.3	84	http://www.imdb.com/title/tt0099253/
Leviathan	adventure, horror, mystery, sci_fi, thriller	1989	George P. Cosmatos	5.6	98	http://www.imdb.com/title/tt0097737/
Freddy's Dead: The Final Nightmare	horror, thriller	1991	Rachel Talalay	4.7	89	http://www.imdb.com/title/tt0101917/
New Nightmare	horror, mystery, thriller	1994	Wes Craven	6.3	112	http://www.imdb.com/title/tt0111686/
In the Mouth of Madness	horror	1994	John Carpenter	7	95	http://www.imdb.com/title/tt0113409/
Idle Hands	comedy, horror, thriller	1999	Rodman Flender	6	92	http://www.imdb.com/title/tt0138510/
Ghosts of Mars	action, horror, sci_fi	2001	John Carpenter	4.8	98	http://www.imdb.com/title/tt0228333/
BloodRayne	action, adventure, fantasy, horror	2005	Uwe Boll	2.8	95	http://www.imdb.com/title/tt0383222/
The Grudge 2	horror, thriller	2006	Takashi Shimizu	4.7	102	http://www.imdb.com/title/tt0433386/
Stay Alive	horror, thriller	2006	William Brent Bell	4.7	85	http://www.imdb.com/title/tt0441796/
Berberian Sound Studio	drama, horror, thriller	2012	Peter Strickland	6.3	92	http://www.imdb.com/title/tt1833844/
Dead Season	horror, sci_fi	2012	Adam Deyoe	4.6	85	http://www.imdb.com/title/tt1650042/
Quarantine 2: Terminal	horror, mystery, sci_fi, thriller	2011	John G. Pogue	5.2	86	http://www.imdb.com/title/tt1699231/
Twixt	horror, thriller	2011	Francis Ford Coppola	5	88	http://www.imdb.com/title/tt1756851/
Birdemic: Shock and Terror	horror, romance, thriller	2010	James Nguyen	1.9	90	http://www.imdb.com/title/tt1316037/
And Soon the Darkness	crime, horror, mystery, thriller	2010	Marcos Efron	5.1	91	http://www.imdb.com/title/tt1391034/
Vampire Killers	action, comedy, horror	2009	Phil Claydon	5.2	86	http://www.imdb.com/title/tt1020885/
Doghouse	comedy, horror	2009	Jake West	6	89	http://www.imdb.com/title/tt1023500/
Nine Miles Down	horror, mystery, thriller	2009	Anthony Waller	5.5	86	http://www.imdb.com/title/tt0812352/
Blood: The Last Vampire	action, horror, thriller	2009	Chris Nahon	5.3	91	http://www.imdb.com/title/tt0806027/
Black Sheep	comedy, horror	2006	Jonathan King	5.8	87	http://www.imdb.com/title/tt0779982/
Splinter	horror, thriller	2008	Toby Wilkins	6.1	82	http://www.imdb.com/title/tt1031280/
Biohazard: Degeneration	animation, action, horror, sci_fi, thriller	2008	Makoto Kamiya	6.5	97	http://www.imdb.com/title/tt1174954/
All the Boys Love Mandy Lane	horror, mystery, thriller	2006	Jonathan Levine	5.7	90	http://www.imdb.com/title/tt0490076/
Dog Soldiers	action, horror	2002	Neil Marshall	6.8	105	http://www.imdb.com/title/tt0280609/
Scanners	horror, sci_fi	1981	David Cronenberg	6.8	103	http://www.imdb.com/title/tt0081455/
The Fog	horror	1980	John Carpenter	6.8	89	http://www.imdb.com/title/tt0080749/
Friday the 13th Part 2	horror, mystery, thriller	1981	Steve Miner	5.8	87	http://www.imdb.com/title/tt0082418/
Halloween II	horror, thriller	1981	Rick Rosenthal	6.4	92	http://www.imdb.com/title/tt0082495/
Psycho II	horror, mystery, thriller	1983	Richard Franklin	6.2	113	http://www.imdb.com/title/tt0086154/
Dracula: Dead and Loving It	comedy, horror, thriller	1995	Mel Brooks	5.4	88	http://www.imdb.com/title/tt0112896/
Mimic	horror, sci_fi	1997	Guillermo del Toro	5.8	105	http://www.imdb.com/title/tt0119675/
Lake Placid	action, comedy, horror, sci_fi, thriller	1999	Steve Miner	5.5	82	http://www.imdb.com/title/tt0139414/
Darkness Falls	horror, thriller	2003	Jonathan Liebesman	4.8	86	http://www.imdb.com/title/tt0282209/
Anacondas: The Hunt for the Blood Orchid	action, adventure, horror, sci_fi, thriller	2004	Dwight Little	4.3	97	http://www.imdb.com/title/tt0366174/
Alone in the Dark	action, horror	2005	Uwe Boll	2.3	96	http://www.imdb.com/title/tt0369226/
White Noise	drama, horror, mystery, thriller	2005	Geoffrey Sax	5.4	101	http://www.imdb.com/title/tt0375210/
Pulse	horror, mystery, sci_fi, thriller	2006	Jim Sonzero	4.6	90	http://www.imdb.com/title/tt0454919/
P2	horror, thriller	2007	Franck Khalfoun	5.8	98	http://www.imdb.com/title/tt0804516/
Outpost: Black Sun	action, horror	2012	Steve Barker	4.7	101	http://www.imdb.com/title/tt1418712/
Seven Below	thriller, horror	2012	Kevin Carraway	3.2	90	http://www.imdb.com/title/tt1988781/
The Reef	horror, thriller	2010	Andrew Traucki	5.7	94	http://www.imdb.com/title/tt1320291/
Nine Dead	crime, drama, horror, mystery, thriller	2010	Christopher Shadley	5.3	98	http://www.imdb.com/title/tt0959329/
Survival of the Dead	horror, sci_fi	2009	George A. Romero	5	90	http://www.imdb.com/title/tt1134854/
The Grudge 3	horror, mystery	2009	Toby Wilkins	4.5	90	http://www.imdb.com/title/tt1053859/
Rogue	action, adventure, horror, sci_fi, thriller	2007	Greg McLean	6.2	99	http://www.imdb.com/title/tt0479528/
Mutant Chronicles	action, adventure, horror, sci_fi	2008	Simon Hunter	5.2	111	http://www.imdb.com/title/tt0490181/
Bubba Ho-Tep	comedy, drama, fantasy, horror, mystery	2002	Don Coscarelli	7.1	92	http://www.imdb.com/title/tt0281686/
Ginger Snaps	drama, horror	2000	John Fawcett	6.7	108	http://www.imdb.com/title/tt0210070/
Day of the Dead	horror, sci_fi	1985	George A. Romero	7	102	http://www.imdb.com/title/tt0088993/
Pink Flamingos	comedy, crime, horror	1972	John Waters	5.9	93	http://www.imdb.com/title/tt0069089/
Invasion of the Body Snatchers	horror, sci_fi	1978	Philip Kaufman	7.3	115	http://www.imdb.com/title/tt0077745/
Twilight Zone: The Movie	fantasy, horror, sci_fi, thriller	1983	Joe Dante, John Landis	6.4	101	http://www.imdb.com/title/tt0086491/
Maximum Overdrive	action, horror, sci_fi	1986	Stephen King	5.1	97	http://www.imdb.com/title/tt0091499/
The Monster Squad	action, comedy, fantasy, horror, sci_fi	1987	Fred Dekker	7	82	http://www.imdb.com/title/tt0093560/
The Witches of Eastwick	comedy, fantasy, horror, thriller	1987	George Miller	6.4	118	http://www.imdb.com/title/tt0094332/
A Nightmare on Elm Street: The Dream Child	comedy, fantasy, horror, thriller	1989	Stephen Hopkins	4.9	89	http://www.imdb.com/title/tt0097981/
Night of the Living Dead	horror	1990	Tom Savini	6.7	92	http://www.imdb.com/title/tt0100258/
Club Dread	comedy, horror, thriller	2004	Jay Chandrasekhar	5.4	104	http://www.imdb.com/title/tt0331953/
Captivity	crime, horror, thriller	2007	Roland Joffé	4.6	96	http://www.imdb.com/title/tt0374563/
Dragon Wars: D-War	action, drama, fantasy, horror, thriller	2007	Hyung-rae Shim	3.7	90	http://www.imdb.com/title/tt0372873/
Dylan Dog: Dead of Night	comedy, horror, mystery, sci_fi, thriller	2010	Kevin Munroe	5.1	107	http://www.imdb.com/title/tt1013860/
Airborne	horror, thriller	2012	Alexander Williams	3.8	81	http://www.imdb.com/title/tt1827354/
The Moth Diaries	horror	2011	Mary Harron	4.7	82	http://www.imdb.com/title/tt1407065/
Bereavement	crime, horror, thriller	2010	Stevan Mena	5.1	103	http://www.imdb.com/title/tt1100051/
Bloodrayne: The Third Reich	action, adventure, fantasy, horror	2010	Uwe Boll	2.9	79	http://www.imdb.com/title/tt1153546/
The New Daughter	horror, thriller	2009	Luis Berdejo	5.2	108	http://www.imdb.com/title/tt0951335/
The Thaw	horror, sci_fi, thriller	2009	Mark A. Lewis	5.2	90	http://www.imdb.com/title/tt1235448/
Hatchet	comedy, horror	2006	Adam Green	5.7	85	http://www.imdb.com/title/tt0422401/
Feast	action, comedy, horror, thriller	2005	John Gulager	6.3	95	http://www.imdb.com/title/tt0426459/
Cube²: Hypercube	horror, mystery, sci_fi, thriller	2002	Andrzej Sekula	5.6	95	http://www.imdb.com/title/tt0285492/
May	drama, horror, thriller	2002	Lucky McKee	6.7	93	http://www.imdb.com/title/tt0303361/
The Changeling	horror, thriller	1980	Peter Medak	7.2	107	http://www.imdb.com/title/tt0080516/
Altered States	drama, fantasy, horror, sci_fi, thriller	1980	Ken Russell	6.8	102	http://www.imdb.com/title/tt0080360/
The Amityville Horror	horror	1979	Stuart Rosenberg	6	117	http://www.imdb.com/title/tt0078767/
Phantasm	fantasy, horror, sci_fi	1979	Don Coscarelli	6.7	88	http://www.imdb.com/title/tt0079714/
Cat People	drama, fantasy, horror, romance, thriller	1982	Paul Schrader	5.9	118	http://www.imdb.com/title/tt0083722/
Jaws 3-D	action, horror, thriller	1983	Joe Alves	3.5	99	http://www.imdb.com/title/tt0085750/
Critters	action, comedy, horror, sci_fi, thriller	1986	Stephen Herek	5.8	82	http://www.imdb.com/title/tt0090887/
House	comedy, fantasy, horror	1986	Steve Miner	6	93	http://www.imdb.com/title/tt0091223/
The People Under the Stairs	comedy, horror, mystery, thriller	1991	Wes Craven	6.1	102	http://www.imdb.com/title/tt0105121/
The Lawnmower Man	horror, sci_fi	1992	Brett Leonard	5.2	107	http://www.imdb.com/title/tt0104692/
Wolf	drama, horror, romance, thriller	1994	Mike Nichols	6.1	125	http://www.imdb.com/title/tt0111742/
The Island of Dr. Moreau	action, horror, sci_fi, thriller	1996	John Frankenheimer	4.3	96	http://www.imdb.com/title/tt0116654/
Deep Rising	action, adventure, horror, sci_fi	1998	Stephen Sommers	5.8	106	http://www.imdb.com/title/tt0118956/
Blood and Chocolate	drama, fantasy, horror, romance	2007	Katja von Garnier	5.2	98	http://www.imdb.com/title/tt0397044/
The Devil's Carnival	horror, musical	2012	Darren Lynn Bousman	6.4		http://www.imdb.com/title/tt2204379/
Girls Gone Dead	comedy, horror	2012	Michael Hoffman Jr., Aaron T. Wells	3.6	104	http://www.imdb.com/title/tt1884318/
Scary or Die	horror	2012	Bob Badway, Michael Emanuel	4	94	http://www.imdb.com/title/tt1833879/
The Dead	horror	2010	Howard J. Ford, Jon Ford	5.8	105	http://www.imdb.com/title/tt1386925/
The Final	drama, horror, thriller	2010	Joey Stewart	5.4	93	http://www.imdb.com/title/tt1390535/
Blood Creek	horror, thriller	2009	Joel Schumacher	5.3	90	http://www.imdb.com/title/tt0450336/
Tormented	comedy, horror	2009	Jon Wright	5.1	91	http://www.imdb.com/title/tt1100053/
The Breed	horror, thriller	2006	Nicholas Mastandrea	4.9	91	http://www.imdb.com/title/tt0455362/
Survival Island	adventure, drama, horror, thriller	2005	Stewart Raffill	4.8	95	http://www.imdb.com/title/tt0377309/
100 Feet	horror, thriller	2008	Eric Red	5.5	96	http://www.imdb.com/title/tt0899128/
Shadow of the Vampire	drama, horror	2000	E. Elias Merhige	6.8	92	http://www.imdb.com/title/tt0189998/
Below	horror, mystery, thriller	2002	David Twohy	6.1	105	http://www.imdb.com/title/tt0276816/
Near Dark	drama, horror, thriller	1987	Kathryn Bigelow	7	94	http://www.imdb.com/title/tt0093605/
Break a Leg	horror	2014	Martyn Pick			http://www.imdb.com/title/tt2332466/
The Company of Wolves	horror, fantasy	1984	Neil Jordan	6.6	95	http://www.imdb.com/title/tt0087075/
Disturbing Behavior	horror, mystery, sci_fi, thriller	1998	David Nutter	5.3	84	http://www.imdb.com/title/tt0134619/
House of the Dead	action, horror, thriller	2003	Uwe Boll	2	90	http://www.imdb.com/title/tt0317676/
Exorcist: The Beginning	horror, mystery, thriller	2004	Renny Harlin	5	114	http://www.imdb.com/title/tt0204313/
Boogeyman	drama, horror, mystery, thriller	2005	Stephen Kay	4	89	http://www.imdb.com/title/tt0357507/
Truth or Die	horror, thriller	2012	Robert Heath	5.5	95	http://www.imdb.com/title/tt1838722/
Choose	crime, drama, horror, thriller	2010	Marcus Graves	4.5	83	http://www.imdb.com/title/tt1325723/
Fragile	thriller, horror	2005	Jaume Balagueró	6.1	101	http://www.imdb.com/title/tt0422272/
Bad Taste	comedy, horror, sci_fi	1987	Peter Jackson	6.7	91	http://www.imdb.com/title/tt0092610/
The Howling	horror	1981	Joe Dante	6.5	91	http://www.imdb.com/title/tt0082533/
The Deep	adventure, horror, mystery, thriller	1977	Peter Yates	6	123	http://www.imdb.com/title/tt0075925/
The Hills Have Eyes	horror	1977	Wes Craven	6.3	89	http://www.imdb.com/title/tt0077681/
The Texas Chainsaw Massacre 2	comedy, horror	1986	Tobe Hooper	5.3	89	http://www.imdb.com/title/tt0092076/
Halloween H20: 20 Years Later	drama, horror, thriller	1998	Steve Miner	5.4	86	http://www.imdb.com/title/tt0120694/
Area 407	horror, sci_fi, thriller	2012	Dale Fabrigar, Everette Wallin	3.7	90	http://www.imdb.com/title/tt2062661/
Altitude	horror, mystery, sci_fi, thriller	2010	Kaare Andrews	4.9	90	http://www.imdb.com/title/tt1407049/
Amusement	horror, thriller	2008	John Simpson	5.1	85	http://www.imdb.com/title/tt0476958/
Long Weekend	drama, horror, thriller	2008	Jamie Blanks	5.2	88	http://www.imdb.com/title/tt1098356/
Inferno	horror	1980	Dario Argento	6.6	107	http://www.imdb.com/title/tt0080923/
Night of the Living Dead 3D: Re-Animation	action, horror	2012	Jeff Broadstreet	3.1	88	http://www.imdb.com/title/tt1879012/
Snow White: A Tale of Terror	fantasy, horror	1997	Michael Cohn	6.1	100	http://www.imdb.com/title/tt0119227/
Phantoms	horror, sci_fi, thriller	1998	Joe Chappelle	5.2	96	http://www.imdb.com/title/tt0119891/
The Haunting of Molly Hartley	drama, horror, thriller	2008	Mickey Liddell	3.8	82	http://www.imdb.com/title/tt1045655/
Body Snatchers	sci_fi, horror, thriller, mystery	1993	Abel Ferrara	5.8	87	http://www.imdb.com/title/tt0106452/
Maniac	drama, horror, thriller	1980	William Lustig	6.3	87	http://www.imdb.com/title/tt0081114/
Primeval	action, adventure, horror, thriller	2007	Michael Katleman	4.4	93	http://www.imdb.com/title/tt0772193/
Botched	comedy, crime, horror, thriller	2007	Kit Ryan	5.7	95	http://www.imdb.com/title/tt0790590/
The Funhouse	comedy, horror	1981	Tobe Hooper	5.7	96	http://www.imdb.com/title/tt0082427/
Frankenhooker	comedy, horror, sci_fi	1990	Frank Henenlotter	5.8	85	http://www.imdb.com/title/tt0099611/
Rubber	comedy, horror	2010	Quentin Dupieux	5.7	82	http://www.imdb.com/title/tt1612774/
An American Werewolf in London	horror	1981	John Landis	7.5	97	http://www.imdb.com/title/tt0082010/
Sphere	drama, mystery, sci_fi, thriller	1998	Barry Levinson	5.8	134	http://www.imdb.com/title/tt0120184/
High Tension	horror, mystery, thriller	2003	Alexandre Aja	6.8	91	http://www.imdb.com/title/tt0338095/
Vanishing on 7th Street	horror, mystery, thriller	2010	Brad Anderson	4.9	92	http://www.imdb.com/title/tt1452628/
The Dead Zone	fantasy, horror, thriller	1983	David Cronenberg	7.3	103	http://www.imdb.com/title/tt0085407/
The Hunger	fantasy, horror, romance, thriller	1983	Tony Scott	6.4	97	http://www.imdb.com/title/tt0085701/
Playback	horror, thriller	2012	Michael A. Nickles	4.1	98	http://www.imdb.com/title/tt1682940/
Stigmata	horror, thriller	1999	Rupert Wainwright	6	103	http://www.imdb.com/title/tt0145531/
The Descent: Part 2	adventure, horror, thriller	2009	Jon Harris	5.8	94	http://www.imdb.com/title/tt1073105/
Repo! The Genetic Opera	comedy, horror, musical, sci_fi	2008	Darren Lynn Bousman	6.3	98	http://www.imdb.com/title/tt0963194/
The Last House on the Left	horror	1972	Wes Craven	5.9	84	http://www.imdb.com/title/tt0068833/
The Wicker Man	horror, mystery, thriller	1973	Robin Hardy	7.7	88	http://www.imdb.com/title/tt0070917/
Don't Look Now	drama, horror, thriller	1973	Nicolas Roeg	7.4	110	http://www.imdb.com/title/tt0069995/
Shrooms	horror, thriller	2007	Paddy Breathnach	4.7	84	http://www.imdb.com/title/tt0492486/
Re-Animator	horror, sci_fi	1985	Stuart Gordon	7.2	95	http://www.imdb.com/title/tt0089885/
An American Haunting	horror, mystery, thriller	2005	Courtney Solomon	4.9	83	http://www.imdb.com/title/tt0429573/
My Name Is Bruce	comedy, horror	2007	Bruce Campbell	6.2	86	http://www.imdb.com/title/tt0489235/
Day of the Dead	action, horror, thriller	2008	Steve Miner	4.5	86	http://www.imdb.com/title/tt0489018/
Zombie	horror	1979	Lucio Fulci	6.7	91	http://www.imdb.com/title/tt0080057/
Creepshow	comedy, horror	1982	George A. Romero	6.6	120	http://www.imdb.com/title/tt0083767/
Silver Bullet	adventure, drama, horror, mystery, thriller	1985	Daniel Attias	6.1	95	http://www.imdb.com/title/tt0090021/
Devil's Playground	action, horror	2010	Mark McQueen	5.1	92	http://www.imdb.com/title/tt1453245/
Killer Klowns from Outer Space	comedy, horror, sci_fi	1988	Stephen Chiodo	5.8	88	http://www.imdb.com/title/tt0095444/
The Signal	horror, sci_fi, thriller	2007	David Bruckner, Dan Bush	6.1	103	http://www.imdb.com/title/tt0780607/
Troll 2	fantasy, horror	1990	Drake Floyd	2.5	95	http://www.imdb.com/title/tt0105643/
The Wraith	action, horror, thriller, sci_fi, romance	1986	Mike Marvin	5.4	93	http://www.imdb.com/title/tt0092240/
From Beyond	horror, sci_fi	1986	Stuart Gordon	6.6	86	http://www.imdb.com/title/tt0091083/
Audition	horror, thriller	1999	Takashi Miike	7.3	115	http://www.imdb.com/title/tt0235198/
Jack and Diane	drama, horror, romance	2012	Bradley Rust Gray	4.1	110	http://www.imdb.com/title/tt0850677/
Night of the Comet	comedy, horror, sci_fi	1984	Thom Eberhardt	6.2	95	http://www.imdb.com/title/tt0087799/
Species II	action, horror, sci_fi	1998	Peter Medak	4.1	93	http://www.imdb.com/title/tt0120841/
The Gate	fantasy, horror	1987	Tibor Takács	5.6	85	http://www.imdb.com/title/tt0093075/
Fire in the Sky	biography, drama, horror, mystery, sci_fi	1993	Robert Lieberman	6.4	109	http://www.imdb.com/title/tt0106912/
Lake Placid 3	action, horror, sci_fi, thriller	2010	G.E. Furst	3.4	93	http://www.imdb.com/title/tt1499249/
Carrie	drama, horror, thriller	2002	David Carson	5.3	132	http://www.imdb.com/title/tt0319970/
Swamp Shark	horror, sci_fi, thriller	2011	G.E. Furst	3.8	85	http://www.imdb.com/title/tt1684927/
Rise of the Zombies	action, horror, thriller	2012	Nick Lyon	3.7	89	http://www.imdb.com/title/tt2236182/
Like Minds	crime, horror, mystery, thriller	2006	Gregory J. Read	6.2	110	http://www.imdb.com/title/tt0425196/
Tony	drama, horror, thriller	2009	Gerard Johnson	5.9	76	http://www.imdb.com/title/tt1120945/
Killer Movie	comedy, horror, mystery, thriller	2008	Jeff Fisher	4.5	93	http://www.imdb.com/title/tt0988083/
Black Christmas	horror, thriller	2006	Glen Morgan	4.3	84	http://www.imdb.com/title/tt0454082/
The Hamiltons	drama, horror, thriller	2006	The Butcher Brothers, The Butcher Brothers	5.1	86	http://www.imdb.com/title/tt0443527/
Pontypool	horror, sci_fi, thriller	2008	Bruce McDonald	6.6	93	http://www.imdb.com/title/tt1226681/
Vampire in Brooklyn	comedy, horror, romance	1995	Wes Craven	4.3	100	http://www.imdb.com/title/tt0114825/
Evidence	horror	2012	Howie Askins	5	78	http://www.imdb.com/title/tt1640218/
