Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
Gnomeo & Juliet	animation, comedy, family, romance	2011	Kelly Asbury	5.9	84	http://www.imdb.com/title/tt0377981/
Space Jam	animation, adventure, comedy, family, sci_fi, sport	1996	Joe Pytka	5.9	88	http://www.imdb.com/title/tt0117705/
Anastasia	animation, adventure, drama, family, fantasy, musical	1997	Don Bluth, Gary Goldman	6.8	94	http://www.imdb.com/title/tt0118617/
The Polar Express	animation, adventure, family, fantasy	2004	Robert Zemeckis	6.5	100	http://www.imdb.com/title/tt0338348/
Shark Tale	animation, adventure, comedy, family	2004	Bibo Bergeron, Vicky Jenson	5.9	90	http://www.imdb.com/title/tt0307453/
Chicken Little	animation, adventure, comedy, family, sci_fi	2005	Mark Dindal	5.8	81	http://www.imdb.com/title/tt0371606/
Corpse Bride	animation, fantasy, musical, romance	2005	Tim Burton, Mike Johnson	7.4	77	http://www.imdb.com/title/tt0121164/
Ice Age: The Meltdown	animation, action, adventure, comedy, family, fantasy, romance, sci_fi	2006	Carlos Saldanha	6.8	91	http://www.imdb.com/title/tt0438097/
The Wild	animation, adventure, comedy, family	2006	Steve 'Spaz' Williams	5.3	94	http://www.imdb.com/title/tt0405469/
Happy Feet	animation, comedy, family, music	2006	George Miller, Warren Coleman	6.5	108	http://www.imdb.com/title/tt0366548/
Bee Movie	animation, adventure, comedy, family	2007	Steve Hickner, Simon J. Smith	6.1	91	http://www.imdb.com/title/tt0389790/
The Simpsons Movie	animation, adventure, comedy	2007	David Silverman	7.4	87	http://www.imdb.com/title/tt0462538/
Star Wars: The Clone Wars	animation, action, adventure, fantasy, sci_fi, thriller	2008	Dave Filoni	5.6	98	http://www.imdb.com/title/tt1185834/
Legend of the Guardians: The Owls of Ga'Hoole	animation, adventure, fantasy	2010	Zack Snyder	6.9	97	http://www.imdb.com/title/tt1219342/
Arthur Christmas	animation, comedy, drama, family	2011	Sarah Smith, Barry Cook	7	97	http://www.imdb.com/title/tt1430607/
The Secret World of Arrietty	animation, adventure, family, fantasy	2010	Hiromasa Yonebayashi	7.6	94	http://www.imdb.com/title/tt1568921/
Madly Madagascar	animation	2013	David Soren	6.2	22	http://www.imdb.com/title/tt2702348/
Tad, the Lost Explorer	animation, adventure, comedy, family	2012	Enrique Gato	5.6	90	http://www.imdb.com/title/tt1764625/
Mary and Max	animation, comedy, drama	2009	Adam Elliot	8.1	92	http://www.imdb.com/title/tt0978762/
Robin Hood	animation, adventure, comedy, family, romance	1973	Wolfgang Reitherman	7.5	83	http://www.imdb.com/title/tt0070608/
The Hunchback of Notre Dame	animation, drama, family, musical, romance	1996	Gary Trousdale, Kirk Wise	6.7	91	http://www.imdb.com/title/tt0116583/
The Prince of Egypt	animation, adventure, drama, family, history, musical	1998	Brenda Chapman, Steve Hickner	6.8	99	http://www.imdb.com/title/tt0120794/
Treasure Planet	animation, adventure, family, romance, sci_fi	2002	Ron Clements, John Musker	6.8	95	http://www.imdb.com/title/tt0133240/
Robots	animation, adventure, comedy, family, romance, sci_fi	2005	Chris Wedge, Carlos Saldanha	6.3	91	http://www.imdb.com/title/tt0358082/
Hoodwinked!	animation, comedy, family	2005	Cory Edwards, Todd Edwards	6.5	80	http://www.imdb.com/title/tt0443536/
Flushed Away	animation, adventure, comedy, family	2006	David Bowers, Sam Fell	6.7	85	http://www.imdb.com/title/tt0424095/
Monster House	animation, comedy, family, fantasy, mystery	2006	Gil Kenan	6.7	91	http://www.imdb.com/title/tt0385880/
Arthur and the Invisibles	animation, adventure, family, fantasy	2006	Luc Besson	5.9	94	http://www.imdb.com/title/tt0344854/
Alvin and the Chipmunks	animation, comedy, family, fantasy, music	2007	Tim Hill	5.2	92	http://www.imdb.com/title/tt0952640/
Surf's Up	animation, comedy, family, sport	2007	Ash Brannon, Chris Buck	6.8	85	http://www.imdb.com/title/tt0423294/
Alvin and the Chipmunks: Chipwrecked	animation, comedy, family, fantasy, music	2011	Mike Mitchell	4.1	87	http://www.imdb.com/title/tt1615918/
