Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
Catlow	comedy, western	1971	Sam Wanamaker	5.5	101	http://www.imdb.com/title/tt0066900/
Montana Sky	drama, romance, thriller, western	2007	Mike Robe	5.7	96	http://www.imdb.com/title/tt0860467/
The Mountain Men	adventure, western	1980	Richard Lang	6.1	102	http://www.imdb.com/title/tt0081187/
The Outrage	drama, western, crime	1964	Martin Ritt	6.2	96	http://www.imdb.com/title/tt0058437/
Circus World	drama, western	1964	Henry Hathaway	6	135	http://www.imdb.com/title/tt0057952/
The Shakiest Gun in the West	comedy, western	1968	Alan Rafkin	6.1	101	http://www.imdb.com/title/tt0063591/
True Women	biography, drama, history, romance, war, western	1997	Karen Arthur	6.5	183	http://www.imdb.com/title/tt0118499/
Return to Snowy River	adventure, drama, western	1988	Geoff Burrowes	6.2	110	http://www.imdb.com/title/tt0095993/
Crossfire Trail	action, western	2001	Simon Wincer	6.7	92	http://www.imdb.com/title/tt0218127/
Boss Nigger	western	1975	Jack Arnold	6.5	87	http://www.imdb.com/title/tt0072725/
The Appaloosa	western	1966	Sidney J. Furie	6.2	98	http://www.imdb.com/title/tt0060120/
Straight to Hell	action, comedy, western	1987	Alex Cox	5.5	86	http://www.imdb.com/title/tt0094048/
Flaming Star	western	1960	Don Siegel	6.3	101	http://www.imdb.com/title/tt0053825/
Missionary Man	action, drama, thriller, western	2007	Dolph Lundgren	4.9	93	http://www.imdb.com/title/tt0926110/
The Scalphunters	comedy, western	1968	Sydney Pollack	6.7	102	http://www.imdb.com/title/tt0063557/
The White Buffalo	western	1977	J. Lee Thompson	5.8	97	http://www.imdb.com/title/tt0076915/
Ace High	comedy, western	1968	Giuseppe Colizzi	6.4	132	http://www.imdb.com/title/tt0064860/
Lucky Luke	comedy, western	1991	Terence Hill	4.7	92	http://www.imdb.com/title/tt0102351/
Walker	adventure, drama, history, war, western	1987	Alex Cox	6.3	94	http://www.imdb.com/title/tt0096409/
Once Upon a Time in China and America	action, adventure, history, western	1997	Sammo Hung	6.4	102	http://www.imdb.com/title/tt0120530/
Purgatory	fantasy, western	1999	Uli Edel	6.6	94	http://www.imdb.com/title/tt0158131/
And Starring Pancho Villa as Himself	biography, drama, history, war, western	2003	Bruce Beresford	6.6	112	http://www.imdb.com/title/tt0337824/
Chato's Land	western	1972	Michael Winner	6.4	110	http://www.imdb.com/title/tt0066907/
Tom Horn	crime, drama, romance, western	1980	William Wiard	6.7	98	http://www.imdb.com/title/tt0080031/
Ulzana's Raid	adventure, western	1972	Robert Aldrich	7	103	http://www.imdb.com/title/tt0069436/
7 Faces of Dr. Lao	fantasy, mystery, western	1964	George Pal	7	100	http://www.imdb.com/title/tt0057812/
Support Your Local Gunfighter	comedy, romance, western	1971	Burt Kennedy	6.8	91	http://www.imdb.com/title/tt0067809/
Cheyenne Autumn	drama, history, western	1964	John Ford	6.8	154	http://www.imdb.com/title/tt0057940/
Two Rode Together	western	1961	John Ford	6.8	109	http://www.imdb.com/title/tt0055558/
The Hi-Lo Country	drama, romance, western	1998	Stephen Frears	6	114	http://www.imdb.com/title/tt0120699/
The Jack Bull	western	1999	John Badham	6.8	116	http://www.imdb.com/title/tt0171410/
The Ballad of Cable Hogue	comedy, drama, romance, western	1970	Sam Peckinpah	7.3	121	http://www.imdb.com/title/tt0065446/
Rancho Deluxe	comedy, romance, western	1975	Frank Perry	6.3	93	http://www.imdb.com/title/tt0073605/
The Last Hard Men	western	1976	Andrew V. McLaglen	6	98	http://www.imdb.com/title/tt0074776/
Comes a Horseman	drama, western, romance	1978	Alan J. Pakula	6.1	118	http://www.imdb.com/title/tt0077360/
Hot Lead and Cold Feet	family, western, action, comedy	1978	Robert Butler	5.6	90	http://www.imdb.com/title/tt0077698/
Butch and Sundance: The Early Days	comedy, western	1979	Richard Lester	5.4	115	http://www.imdb.com/title/tt0078919/
A Reason to Live, a Reason to Die	western	1972	Tonino Valerii	6	119	http://www.imdb.com/title/tt0069159/
Greaser's Palace	comedy, drama, western	1972	Robert Downey Sr.	5.7	91	http://www.imdb.com/title/tt0068659/
Hannie Caulder	comedy, crime, drama, western	1971	Burt Kennedy	6.2	85	http://www.imdb.com/title/tt0068675/
Shoot Out	western	1971	Henry Hathaway	5.8	95	http://www.imdb.com/title/tt0067750/
Wild Rovers	western	1971	Blake Edwards	6.5	136	http://www.imdb.com/title/tt0067989/
Dirty Dingus Magee	comedy, western	1970	Burt Kennedy	5.2	91	http://www.imdb.com/title/tt0065642/
Father Murphy	drama, family, western	1981	Victor French	6.1	48	http://www.imdb.com/title/tt0081861/
The Deadly Companions	western	1961	Sam Peckinpah	6.2	93	http://www.imdb.com/title/tt0054795/
Invitation to a Gunfighter	western	1964	Richard Wilson	6.3	92	http://www.imdb.com/title/tt0058238/
Massacre Time	action, drama, western	1966	Lucio Fulci	6.4	92	http://www.imdb.com/title/tt0061074/
The Night of the Grizzly	adventure, western	1966	Joseph Pevney	6.3	102	http://www.imdb.com/title/tt0060754/
Ride in the Whirlwind	western	1965	Monte Hellman	6.4	82	http://www.imdb.com/title/tt0059653/
A Bullet for the General	western	1966	Damiano Damiani	7	135	http://www.imdb.com/title/tt0061429/
Day of Anger	western	1967	Tonino Valerii	7	95	http://www.imdb.com/title/tt0061709/
Face to Face	adventure, western	1967	Sergio Sollima	7	107	http://www.imdb.com/title/tt0061636/
Rough Night in Jericho	romance, western	1967	Arnold Laven	6.1	104	http://www.imdb.com/title/tt0062218/
If You Meet Sartana Pray for Your Death	western	1968	Frank Kramer	6.2	95	http://www.imdb.com/title/tt0063568/
A Professional Gun	comedy, western	1968	Sergio Corbucci	7	110	http://www.imdb.com/title/tt0063293/
Run, Man, Run	adventure, comedy, western	1968	Sergio Sollima	6.7	120	http://www.imdb.com/title/tt0062825/
Villa Rides	war, western	1968	Buzz Kulik	6.2	125	http://www.imdb.com/title/tt0063775/
Miracle at Sage Creek	western, action, family	2005	James Intveld	5.4	90	http://www.imdb.com/title/tt0444669/
High Midnight	action, horror, thriller, western	????	Mary Lambert			http://www.imdb.com/title/tt0473493/
Companeros	western, comedy	1970	Sergio Corbucci	7.3	118	http://www.imdb.com/title/tt0066612/
El Condor	action, adventure, romance, western	1970	John Guillermin	5.7	102	http://www.imdb.com/title/tt0065570/
Monte Walsh	western	1970	William A. Fraker	6.9	106	http://www.imdb.com/title/tt0066093/
Adios Sabata	action, war, western	1970	Frank Kramer	5.8	104	http://www.imdb.com/title/tt0066745/
'Doc'	western	1971	Frank Perry	6	96	http://www.imdb.com/title/tt0067003/
The Great Northfield Minnesota Raid	western	1972	Philip Kaufman	6.2	91	http://www.imdb.com/title/tt0068661/
Pocket Money	western, comedy	1972	Stuart Rosenberg	5.5	102	http://www.imdb.com/title/tt0069103/
The Grand Duel	western	1972	Giancarlo Santi	6.3	98	http://www.imdb.com/title/tt0068657/
The Wrath of God	western	1972	Ralph Nelson	6	111	http://www.imdb.com/title/tt0069515/
Chino	action, drama, western	1973	John Sturges, Duilio Coletti	5.7	98	http://www.imdb.com/title/tt0069833/
Zandy's Bride	western	1974	Jan Troell	5.9	116	http://www.imdb.com/title/tt0072435/
Against a Crooked Sky	family, western	1975	Earl Bellamy	5.4	89	http://www.imdb.com/title/tt0072615/
Take a Hard Ride	western	1975	Anthony M. Dawson	5.8	103	http://www.imdb.com/title/tt0073784/
Buffalo Bill and the Indians, or Sitting Bull's History Lesson	western, comedy	1976	Robert Altman	6.1	123	http://www.imdb.com/title/tt0074254/
Keoma	drama, western, action	1976	Enzo G. Castellari	7	105	http://www.imdb.com/title/tt0074740/
The Return of a Man Called Horse	western, drama	1976	Irvin Kershner	5.9	129	http://www.imdb.com/title/tt0075132/
China 9, Liberty 37	western	1978	Monte Hellman, Tony Brandt	5.9	102	http://www.imdb.com/title/tt0077327/
Barquero	western	1970	Gordon Douglas	5.9	115	http://www.imdb.com/title/tt0065451/
The Stalking Moon	western	1968	Robert Mulligan	6.6	109	http://www.imdb.com/title/tt0065032/
5 Card Stud	western, mystery	1968	Henry Hathaway	6.4	103	http://www.imdb.com/title/tt0062626/
Old Gringo	adventure, history, romance	1989	Luis Puenzo	5.7	119	http://www.imdb.com/title/tt0098022/
Lewis & Clark: Great Journey West	adventure, drama, history, western	2002	Bruce Neibaur	6.7	42	http://www.imdb.com/title/tt0317874/
Windwalker	adventure, drama, western	1981	Kieth Merrill	6.8	108	http://www.imdb.com/title/tt0081760/
Andersonville	drama, history, war, western	1996	John Frankenheimer	7.4	167	http://www.imdb.com/title/tt0115097/
Alvarez Kelly	western	1966	Edward Dmytryk	6.2	116	http://www.imdb.com/title/tt0060095/
The Last Outlaw	western	1993	Geoff Murphy	6.1	93	http://www.imdb.com/title/tt0110307/
From Noon Till Three	comedy, romance, western	1976	Frank D. Gilroy	6.6	99	http://www.imdb.com/title/tt0074553/
The Last Sunset	western	1961	Robert Aldrich	6.7	112	http://www.imdb.com/title/tt0055073/
The Tracker	drama, history, western	2002	Rolf de Heer	7.5	90	http://www.imdb.com/title/tt0212132/
Rustlers' Rhapsody	comedy, western	1985	Hugh Wilson	5.8	88	http://www.imdb.com/title/tt0089945/
The Hired Hand	drama, western	1971	Peter Fonda	7	90	http://www.imdb.com/title/tt0067204/
Duel at Diablo	action, war, western	1966	Ralph Nelson	6.6	103	http://www.imdb.com/title/tt0060355/
Cimarron	drama, western	1960	Anthony Mann	6.3	147	http://www.imdb.com/title/tt0053715/
Tell Them Willie Boy Is Here	drama, western	1969	Abraham Polonsky	6.4	98	http://www.imdb.com/title/tt0065079/
The New Land	drama, western	1972	Jan Troell	7.7	204	http://www.imdb.com/title/tt0069035/
Shalako	western	1968	Edward Dmytryk	5.4	113	http://www.imdb.com/title/tt0063592/
Dust	drama, western	2001	Milcho Manchevski	6.1	127	http://www.imdb.com/title/tt0243232/
Undead or Alive: A Zombedy	comedy, horror, western	2007	Glasgow Phillips	5		http://www.imdb.com/title/tt0795505/
Valdez Is Coming	western	1971	Edwin Sherin	6.6	90	http://www.imdb.com/title/tt0067921/
The Shooting	western	1966	Monte Hellman	6.7	82	http://www.imdb.com/title/tt0062262/
The Night Before Christmas	comedy, family, western	1994	Terence Hill	5.8	107	http://www.imdb.com/title/tt0109321/
The Valley of Gwangi	western, sci_fi, thriller	1969	James O'Connolly	6	96	http://www.imdb.com/title/tt0065163/
Viva Maria!	adventure, comedy, romance, western	1965	Louis Malle	6.3	120	http://www.imdb.com/title/tt0059956/
Lust in the Dust	comedy, western	1985	Paul Bartel	5.4	84	http://www.imdb.com/title/tt0089523/
The Hallelujah Trail	comedy, western	1965	John Sturges	6.5	165	http://www.imdb.com/title/tt0059250/
Sabata	western	1969	Frank Kramer	6.7	111	http://www.imdb.com/title/tt0064916/
A Big Hand for the Little Lady	comedy, drama, western	1966	Fielder Cook	7.2	95	http://www.imdb.com/title/tt0060165/
The Cheyenne Social Club	comedy, western	1970	Gene Kelly	6.7	103	http://www.imdb.com/title/tt0065542/
Breakheart Pass	mystery, western	1975	Tom Gries	6.6	95	http://www.imdb.com/title/tt0072735/
Junior Bonner	comedy, drama, western	1972	Sam Peckinpah	6.7	100	http://www.imdb.com/title/tt0068786/
Zorro	action, adventure, comedy, western	1975	Duccio Tessari	6.1	124	http://www.imdb.com/title/tt0072448/
Will Penny	romance, western	1968	Tom Gries	7.1	108	http://www.imdb.com/title/tt0063811/
The Shadow Riders	romance, western	1982	Andrew V. McLaglen	6.7	100	http://www.imdb.com/title/tt0084666/
Barbarosa	western	1982	Fred Schepisi	6.5	90	http://www.imdb.com/title/tt0083619/
Monte Walsh	western	2003	Simon Wincer	7.1	117	http://www.imdb.com/title/tt0329390/
Geronimo	action, biography, history, western	1962	Arnold Laven	5.7	101	http://www.imdb.com/title/tt0056016/
The Gundown	western	2011	Dustin Rikert	4.3	97	http://www.imdb.com/title/tt1555110/
Siringo	western	1995	Kevin G. Cremin	5.4	90	http://www.imdb.com/title/tt0111202/
The Meanest Men in the West	western	1967	Charles S. Dubin, Samuel Fuller	4.3	91	http://www.imdb.com/title/tt0061962/
Posse	western	1993	Mario Van Peebles	5.2	111	http://www.imdb.com/title/tt0107863/
Pharaoh's Army	western	1995	Robby Henson	6.9	90	http://www.imdb.com/title/tt0114122/
The Ballad of Lucy Whipple	drama, family, western	2001	Jeremy Kagan	6.2	96	http://www.imdb.com/title/tt0262259/
The Sacketts	western	1979	Robert Totten	7.6	240	http://www.imdb.com/title/tt0079840/
Branded	action, western	1965		7.6	30	http://www.imdb.com/title/tt0058792/
The Hard Ride	action, drama, western	2013	Thadd Turner			http://www.imdb.com/title/tt0490138/
A Vampire's Tale	horror, western	2009	Drew Cullingham	3.1	90	http://www.imdb.com/title/tt1349486/
Doc West	western	2009	Giulio Base, Terence Hill	5.8	180	http://www.imdb.com/title/tt1282147/
Conagher	western	1991	Reynaldo Villalobos	7.3	94	http://www.imdb.com/title/tt0101609/
Laredo	comedy, western	1965		7.8	60	http://www.imdb.com/title/tt0058819/
The Quick Gun	western	1964	Sidney Salkow	5.4	87	http://www.imdb.com/title/tt0058507/
How the West Was Won	western	1978	Bernard McEveety	7.4	60	http://www.imdb.com/title/tt0077027/
Timerider: The Adventure of Lyle Swann	action, adventure, sci_fi, western	1982	William Dear	5.1	94	http://www.imdb.com/title/tt0086443/
Love Finds a Home	family, western	2009	David S. Cass Sr.	6.2		http://www.imdb.com/title/tt1307064/
Love's Long Journey	drama, western	2005	Michael Landon Jr.	6.9	120	http://www.imdb.com/title/tt0486420/
Blood River	horror, thriller, western	2009	Adam Mason	5.2	104	http://www.imdb.com/title/tt1137999/
The Rounders	comedy, western	1965	Burt Kennedy	6	85	http://www.imdb.com/title/tt0059661/
The Last Ride of the Dalton Gang	action, western	1979	Dan Curtis	5.6	142	http://www.imdb.com/title/tt0079440/
Looney, Looney, Looney Bugs Bunny Movie	family, animation, comedy, music, crime, western	1981	Friz Freleng	7	79	http://www.imdb.com/title/tt0082679/
The Lone Ranger	action, western	2003	Jack Bender	5.3	120	http://www.imdb.com/title/tt0323100/
Love Takes Wing	western	2009	Lou Diamond Phillips	6.1		http://www.imdb.com/title/tt1269560/
Ghost Town	horror, sci_fi, western	2009	Todor Chapkanov	3.3	85	http://www.imdb.com/title/tt1421035/
Revelation Trail	horror, western	2013	John P. Gibson	3.9	108	http://www.imdb.com/title/tt2370410/
Killer Women	drama, western	2014			60	http://www.imdb.com/title/tt2657258/
Big Money Rustlas	comedy, western	2010	Paul Andresen	3.7	95	http://www.imdb.com/title/tt1380784/
Goodnight for Justice: The Measure of a Man	western	2012	Kristoffer Tabori	5.6		http://www.imdb.com/title/tt2007389/
Dust Up	action, adventure, comedy, horror, thriller, western	2012	Ward Roberts	4.7	90	http://www.imdb.com/title/tt1991034/
Thomasine & Bushrod	action, crime, western	1974	Gordon Parks Jr.	5.7	95	http://www.imdb.com/title/tt0072278/
Sam Whiskey	comedy, western	1969	Arnold Laven	5.7	96	http://www.imdb.com/title/tt0064923/
Lancer	western	1968	Robert Butler	7.1	60	http://www.imdb.com/title/tt0062577/
The Fastest Guitar Alive	comedy, music, western	1967	Michael Moore	4.2	87	http://www.imdb.com/title/tt0061652/
The Outsider	drama, romance, western	2002	Randa Haines	6.5	119	http://www.imdb.com/title/tt0289374/
South of Heaven, West of Hell	drama, western	2000	Dwight Yoakam	4.1	104	http://www.imdb.com/title/tt0179473/
Love's Unending Legacy	drama, family, romance, western	2007	Mark Griffiths	6.4		http://www.imdb.com/title/tt0929864/
You Know My Name	drama, western	1999	John Kent Harrison	6.4	94	http://www.imdb.com/title/tt0163913/
Dead Man's Walk	western	1996		7.1	272	http://www.imdb.com/title/tt0115238/
The Quick and the Dead	western	1987	Robert Day	6.9	91	http://www.imdb.com/title/tt0093811/
Cowboy Up	drama, romance, western	2001	Xavier Koller	5.4	105	http://www.imdb.com/title/tt0186202/
Gumby: The Movie	animation, action, adventure, comedy, family, fantasy, music, mystery, sci_fi, western	1995	Art Clokey	5.9	90	http://www.imdb.com/title/tt0113234/
Dr. Quinn Medicine Woman: The Movie	drama, western	1999	James Keach	6.1	86	http://www.imdb.com/title/tt0196512/
The Timber	drama, western	2013	Anthony O'Brien			http://www.imdb.com/title/tt2215673/
BraveStarr	animation, action, family, sci_fi, western	1987		7.1	30	http://www.imdb.com/title/tt0127471/
Savage Pampas	adventure, drama, western	1966	Hugo Fregonese	5.9	112	http://www.imdb.com/title/tt0060942/
Three Priests	drama, western	2008	Jim Comas Cole	4.8	89	http://www.imdb.com/title/tt0486029/
A Fistful of Fingers	comedy, western	1995	Edgar Wright	6.1	78	http://www.imdb.com/title/tt0131396/
High Plains Invaders	sci_fi, western	2009	K. T. Donaldson	4.6	85	http://www.imdb.com/title/tt1388432/
Children of the Dust	western	1995	David Greene	6.4	175	http://www.imdb.com/title/tt0113195/
Lonesome Dove: The Outlaw Years	western	1995		7.7	42	http://www.imdb.com/title/tt0131176/
Frank & Jesse	biography, western	1995	Robert Boris	5.7	105	http://www.imdb.com/title/tt0109835/
Buffalo Girls	western	1995	Rod Hardy	6.7	180	http://www.imdb.com/title/tt0111903/
Stay Away, Joe	comedy, musical, western	1968	Peter Tewksbury	4.5	102	http://www.imdb.com/title/tt0063643/
Cowboys and Vampires	action, horror, western	2010		2.3	94	http://www.imdb.com/title/tt1648062/
Day of the Evil Gun	western	1968	Jerry Thorpe	6.2	95	http://www.imdb.com/title/tt0062865/
How the West Was Fun	family, western	1994	Stuart Margolin	3.6	96	http://www.imdb.com/title/tt0110068/
The Ransom of Red Chief	comedy, western	1998	Bob Clark	5.5	90	http://www.imdb.com/title/tt0117439/
Left for Dead	action, horror, western	2007	Albert Pyun	4.1	84	http://www.imdb.com/title/tt0918645/
Blood Red	drama, romance, western	1989	Peter Masterson	2.8	91	http://www.imdb.com/title/tt0096951/
A Cold Day in Hell	western	2011	Christopher Forbes	2.2	95	http://www.imdb.com/title/tt1843834/
The Man Who Shook the Hand of Vicente Fernandez	comedy, drama, western	2012	Elia Petridis	6.2		http://www.imdb.com/title/tt1977953/
The Bull of the West	western	1972	Jerry Hopper, Paul Stanley	5.2	90	http://www.imdb.com/title/tt0066869/
Stagecoach	western	1966	Gordon Douglas	5.7	115	http://www.imdb.com/title/tt0061024/
In Pursuit of Honor	drama, western	1995	Ken Olin	7.2	111	http://www.imdb.com/title/tt0113399/
Lonesome Dove: The Series	western	1994	George Mendeluk, Mark Sobel	6.8	42	http://www.imdb.com/title/tt0108839/
Son of the Morning Star	history, western	1991	Mike Robe	7.3	187	http://www.imdb.com/title/tt0102962/
The Last Cowboy	drama, western	2003	Joyce Chopra	6	100	http://www.imdb.com/title/tt0325706/
Black Fox	western	1995	Steven Hilliard Stern	6	92	http://www.imdb.com/title/tt0109282/
Love's Unfolding Dream	family, western	2007	Harvey Frost	6.2		http://www.imdb.com/title/tt0960143/
The Virginian	western	2013	Thomas Makowski			http://www.imdb.com/title/tt2788332/
Tickle Me	comedy, musical, romance, western	1965	Norman Taurog	5.4	90	http://www.imdb.com/title/tt0056585/
Defiance	western	2002	Doveed Linder	3.1	72	http://www.imdb.com/title/tt0337972/
Last Stand at Saber River	action, drama, western	1997	Dick Lowry	6.8	96	http://www.imdb.com/title/tt0119501/
Straight to Hell Returns	western	2010	Alex Cox	3.6	91	http://www.imdb.com/title/tt1844777/
Vengeance	western	1977	Joseph Manduke	4.6	94	http://www.imdb.com/title/tt0076261/
The One and Only, Genuine, Original Family Band	comedy, drama, family, musical, western	1968	Michael O'Herlihy	6.3	110	http://www.imdb.com/title/tt0063389/
Savage Sam	western, family, adventure, drama	1963	Norman Tokar	5.9	103	http://www.imdb.com/title/tt0057473/
The Avenging Angel	western	1995	Craig R. Baxley	6	91	http://www.imdb.com/title/tt0112423/
Outlaw Trail: The Treasure of Butch Cassidy	adventure, family, western	2006	Ryan Little	5.6	90	http://www.imdb.com/title/tt0485956/
The Good Old Boys	adventure, western	1995	Tommy Lee Jones	6.5	130	http://www.imdb.com/title/tt0113196/
Dark Frontier	drama, history, thriller, western	2009	Kriv Stenders	4.9	96	http://www.imdb.com/title/tt1270090/
Cimarron Strip	western	1967		7.3	90	http://www.imdb.com/title/tt0061241/
Mail Order Bride	western	2008	Anne Wheeler	5.4		http://www.imdb.com/title/tt1320431/
The Righteous and the Wicked	western	2010	Craig A. Butler	3.4	96	http://www.imdb.com/title/tt1478856/
The Gambler Returns: The Luck of the Draw	western	1991	Dick Lowry	6.5	240	http://www.imdb.com/title/tt0101933/
Stingray Sam	comedy, musical, sci_fi, western	2009	Cory McAbee	6.8	61	http://www.imdb.com/title/tt1355599/
Wild Gals of the Naked West	comedy, western	1962	Russ Meyer	4	65	http://www.imdb.com/title/tt0056692/
Silent Tongue	drama, horror, western	1993	Sam Shepard	4.9	102	http://www.imdb.com/title/tt0108135/
Timestalkers	adventure, western, sci_fi	1987	Michael Schultz	5.6	100	http://www.imdb.com/title/tt0094154/
Ned Kelly	biography, crime, drama, history, western	1970	Tony Richardson	4.9	99	http://www.imdb.com/title/tt0066130/
The Ballad of Little Jo	drama, romance, western	1993	Maggie Greenwald	6.8	121	http://www.imdb.com/title/tt0106350/
Gang of Roses	action, drama, western	2003	Jean-Claude La Marre	1.9	94	http://www.imdb.com/title/tt0339091/
The Legend of the Golden Gun	fantasy, western	1979	Alan J. Levi	5.1	100	http://www.imdb.com/title/tt0079455/
Stolen Women, Captured Hearts	drama, romance, western	1997	Jerry London	6.5	87	http://www.imdb.com/title/tt0120216/
Redemption: For Robbing the Dead	western	2011	Thomas Russell	4.7	105	http://www.imdb.com/title/tt1623660/
Dead Man's Gun	western	1997		6.8	60	http://www.imdb.com/title/tt0140735/
Kung Fu: The Movie	adventure, western	1986	Richard Lang	6.2	89	http://www.imdb.com/title/tt0091361/
A Time for Killing	western	1967	Phil Karlson	5.4	88	http://www.imdb.com/title/tt0062373/
Seven Alone	adventure, family, western	1974	Earl Bellamy	5.5	97	http://www.imdb.com/title/tt0073686/
The Adventures of Bullwhip Griffin	action, comedy, family, western	1967	James Neilson	6.8	108	http://www.imdb.com/title/tt0061333/
Incident at Phantom Hill	adventure, western	1966	Earl Bellamy	6	88	http://www.imdb.com/title/tt0060537/
The Long Ride Home	western	2003	Rob Marcarelli	5.1	87	http://www.imdb.com/title/tt0283452/
One Man's Hero	action, drama, history, romance, war, western	1999	Lance Hool	5.7	121	http://www.imdb.com/title/tt0120775/
The Legend of Nigger Charley	western	1972	Martin Goldman	5.8	98	http://www.imdb.com/title/tt0068838/
Legend	western, sci_fi, adventure, comedy	1995		6.9	60	http://www.imdb.com/title/tt0112045/
The Cherokee Kid	comedy, western	1996	Paris Barclay	5.7	91	http://www.imdb.com/title/tt0115875/
Texas Across the River	comedy, western	1966	Michael Gordon	6.2	101	http://www.imdb.com/title/tt0061080/
Lone Rider	western	2008	David S. Cass Sr.	5.1		http://www.imdb.com/title/tt1092014/
Skin Game	comedy, romance, western	1971	Paul Bogart	6.9	102	http://www.imdb.com/title/tt0067763/
The Great Scout & Cathouse Thursday	comedy, western	1976	Don Taylor	5.9	102	http://www.imdb.com/title/tt0074588/
The Virginian	western	2000	Bill Pullman	5.7	95	http://www.imdb.com/title/tt0164962/
Little House: The Last Farewell	drama, western	1984	Michael Landon	7.4	100	http://www.imdb.com/title/tt0087631/
Something Big	western	1971	Andrew V. McLaglen	5.4	108	http://www.imdb.com/title/tt0068022/
The Duchess and the Dirtwater Fox	comedy, western	1976	Melvin Frank	5.4	103	http://www.imdb.com/title/tt0074441/
A Father for Charlie	drama, western	1995	Jeff Bleckner	6.8	90	http://www.imdb.com/title/tt0113040/
Cowboys & Indians	adventure, family, western	2011	Aaron Burk, Tyler Burk	2.9	86	http://www.imdb.com/title/tt1886504/
Six Black Horses	drama, romance, western	1962	Harry Keller	6.2	80	http://www.imdb.com/title/tt0056496/
Ghost Town: The Movie	western	2007	Jeff Kennedy, Dean West	4	115	http://www.imdb.com/title/tt0849441/
The Last Confession of Alexander Pearce	biography, drama, history, horror, western	2008	Michael James Rowland	6.3		http://www.imdb.com/title/tt1099204/
The Trap	adventure, drama, romance, western	1966	Sidney Hayers	6.9	106	http://www.imdb.com/title/tt0061115/
Hot Bath an' a Stiff Drink	western	2013	Matthew Gratzner			http://www.imdb.com/title/tt2741626/
Queen of Swords	action, adventure, western	2000		6.7	30	http://www.imdb.com/title/tt0252781/
Little House: Look Back to Yesterday	drama, family, romance, western	1983	Victor French	7	120	http://www.imdb.com/title/tt0085855/
Sky Bandits	action, adventure, war, western	1986	Zoran Perisic	4.4	105	http://www.imdb.com/title/tt0091963/
My Heroes Have Always Been Cowboys	drama, western	1991	Stuart Rosenberg	6.1	106	http://www.imdb.com/title/tt0102493/
Hearts of the West	western, comedy	1975	Howard Zieff	6.2	102	http://www.imdb.com/title/tt0073096/
Posse	western	1975	Kirk Douglas	6.4	92	http://www.imdb.com/title/tt0073559/
Heartland	western, drama	1979	Richard Pearce	7	96	http://www.imdb.com/title/tt0082508/
Wanda Nevada	comedy, mystery, romance, western	1979	Peter Fonda	5.2	107	http://www.imdb.com/title/tt0080116/
The Life and Times of Grizzly Adams	adventure, family, western	1974	Richard Friedenberg	6	93	http://www.imdb.com/title/tt0074797/
Nichols	western	1971	William Ward	7.7	60	http://www.imdb.com/title/tt0066690/
Hec Ramsey	western	1972		7.7	90	http://www.imdb.com/title/tt0068077/
Barbary Coast	comedy, western	1975	Hal De Windt	6.7	60	http://www.imdb.com/title/tt0072470/
The Quest	western	1976		6.7	60	http://www.imdb.com/title/tt0074041/
Bret Maverick	drama, western	1981		7.6	60	http://www.imdb.com/title/tt0081837/
Best of the West	comedy, western	1981	James Burrows, Jeff Chambers	6.9	30	http://www.imdb.com/title/tt0081832/
Harts of the West	comedy, drama, western	1993	Bill D'Elia	6.5	60	http://www.imdb.com/title/tt0106022/
A Distant Trumpet	western	1964	Raoul Walsh	6.2	117	http://www.imdb.com/title/tt0058019/
Blood for a Silver Dollar	action, romance, western	1965	Calvin Jackson Padget	6.3	99	http://www.imdb.com/title/tt0059114/
The Glory Guys	romance, western	1965	Arnold Laven	6	112	http://www.imdb.com/title/tt0059232/
Minnesota Clay	action, romance, war, western	1964	Sergio Corbucci	5.8	90	http://www.imdb.com/title/tt0058202/
The Return of Ringo	action, drama, romance, western	1965	Duccio Tessari	6.7	95	http://www.imdb.com/title/tt0060903/
A Pistol for Ringo	action, drama, western	1965	Duccio Tessari	6.5	98	http://www.imdb.com/title/tt0059601/
The Hills Run Red	action, western	1966	Lee W. Beaver	5.8	89	http://www.imdb.com/title/tt0060416/
Goodbye Texas	action, western	1966	Ferdinando Baldi	6.1	93	http://www.imdb.com/title/tt0060143/
Any Gun Can Play	action, adventure, western	1967	Enzo G. Castellari	5.8	105	http://www.imdb.com/title/tt0062429/
Hellbenders	action, adventure, drama, romance, western	1967	Sergio Corbucci	6.7	90	http://www.imdb.com/title/tt0060261/
Johnny Yuma	western, action, drama	1966	Romolo Guerrieri	6	100	http://www.imdb.com/title/tt0061846/
The Last Challenge	western	1967	Richard Thorpe	5.7	105	http://www.imdb.com/title/tt0061893/
Welcome to Hard Times	drama, western	1967	Burt Kennedy	6.1	103	http://www.imdb.com/title/tt0062482/
Blue	romance, western	1968	Silvio Narizzano	5.8	113	http://www.imdb.com/title/tt0062742/
Guns for San Sebastian	action, adventure, drama, western	1968	Henri Verneuil	6.3	111	http://www.imdb.com/title/tt0062713/
Tepepa	action, adventure, drama, western	1969	Giulio Petroni	6.5	136	http://www.imdb.com/title/tt0063679/
The Five Man Army	western	1969	Don Taylor, Italo Zingarelli	6.4	105	http://www.imdb.com/title/tt0064300/
Young Billy Young	romance, western	1969	Burt Kennedy	5.7	89	http://www.imdb.com/title/tt0065230/
