Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
The Mask	action, comedy, crime, family, fantasy, romance	1994	Charles Russell	6.8	101	http://www.imdb.com/title/tt0110475/
Batman Forever	action, adventure, fantasy	1995	Joel Schumacher	5.4	121	http://www.imdb.com/title/tt0112462/
Mortal Kombat	action, adventure, fantasy, sci_fi, thriller	1995	Paul Anderson	5.6	101	http://www.imdb.com/title/tt0113855/
Batman & Robin	action, crime, fantasy	1997	Joel Schumacher	3.6	125	http://www.imdb.com/title/tt0118688/
Practical Magic	comedy, fantasy, romance	1998	Griffin Dunne	5.8	104	http://www.imdb.com/title/tt0120791/
Dogma	adventure, comedy, fantasy	1999	Kevin Smith	7.3	130	http://www.imdb.com/title/tt0120655/
The Haunting	fantasy, horror, mystery, thriller	1999	Jan de Bont	4.7	113	http://www.imdb.com/title/tt0171363/
How the Grinch Stole Christmas	comedy, family, fantasy	2000	Ron Howard	5.8	104	http://www.imdb.com/title/tt0170016/
Lara Croft: Tomb Raider	action, adventure, fantasy, thriller	2001	Simon West	5.6	100	http://www.imdb.com/title/tt0146316/
The Hot Chick	comedy, fantasy	2002	Tom Brady	5.3	104	http://www.imdb.com/title/tt0302640/
Daredevil	action, crime, fantasy, sci_fi, thriller	2003	Mark Steven Johnson	5.4	103	http://www.imdb.com/title/tt0287978/
Blade: Trinity	action, adventure, fantasy, horror, sci_fi, thriller	2004	David S. Goyer	5.8	113	http://www.imdb.com/title/tt0359013/
The Polar Express	animation, adventure, family, fantasy	2004	Robert Zemeckis	6.5	100	http://www.imdb.com/title/tt0338348/
Corpse Bride	animation, fantasy, musical, romance	2005	Tim Burton, Mike Johnson	7.4	77	http://www.imdb.com/title/tt0121164/
Ice Age: The Meltdown	animation, action, adventure, comedy, family, fantasy, romance, sci_fi	2006	Carlos Saldanha	6.8	91	http://www.imdb.com/title/tt0438097/
The Golden Compass	adventure, family, fantasy, sci_fi	2007	Chris Weitz	6.1	113	http://www.imdb.com/title/tt0385752/
The Mummy: Tomb of the Dragon Emperor	action, adventure, fantasy, thriller	2008	Rob Cohen	5.2	112	http://www.imdb.com/title/tt0859163/
Nim's Island	adventure, comedy, family, fantasy	2008	Jennifer Flackett, Mark Levin	6	96	http://www.imdb.com/title/tt0410377/
Star Wars: The Clone Wars	animation, action, adventure, fantasy, sci_fi, thriller	2008	Dave Filoni	5.6	98	http://www.imdb.com/title/tt1185834/
G-Force	action, adventure, comedy, family, fantasy	2009	Hoyt H. Yeatman Jr.	5	88	http://www.imdb.com/title/tt0436339/
Ghosts of Girlfriends Past	comedy, fantasy, romance	2009	Mark Waters	5.7	100	http://www.imdb.com/title/tt0821640/
Inkheart	adventure, family, fantasy	2008	Iain Softley	6	106	http://www.imdb.com/title/tt0494238/
Night at the Museum: Battle of the Smithsonian	action, adventure, comedy, family, fantasy	2009	Shawn Levy	5.8	105	http://www.imdb.com/title/tt1078912/
Underworld: Rise of the Lycans	action, adventure, fantasy, sci_fi, thriller	2009	Patrick Tatopoulos	6.5	92	http://www.imdb.com/title/tt0834001/
The Invention of Lying	comedy, fantasy, romance	2009	Ricky Gervais, Matthew Robinson	6.4	100	http://www.imdb.com/title/tt1058017/
Gulliver's Travels	adventure, comedy, family, fantasy	2010	Rob Letterman	4.8	85	http://www.imdb.com/title/tt1320261/
Hereafter	drama, fantasy	2010	Clint Eastwood	6.5	129	http://www.imdb.com/title/tt1212419/
Legend of the Guardians: The Owls of Ga'Hoole	animation, adventure, fantasy	2010	Zack Snyder	6.9	97	http://www.imdb.com/title/tt1219342/
The Secret World of Arrietty	animation, adventure, family, fantasy	2010	Hiromasa Yonebayashi	7.6	94	http://www.imdb.com/title/tt1568921/
